index	Transcript	AAOL	AAOJ	AAOF	AAOD	AAOC	AAOB	AAO6	AAO4	AAO3	AANV	AANR	AANJ	AANI	AAM4	AAM3	AAM2	AALZ	AALY	AALX	AALW	AALT	AALS	AALR	AALQ	AALP	AALO	AALN	AALG	AALF	AAL7	AAL5	AAKM	AAKL	AAKH	AAKD	AAHT	AAHN	AAHL	AAHG	AAHC	AAHA	AAH8	AAH4	AAH3	AAH2	AAH0	AAGZ	AAGX	AAGW	AAGV	AAGT	AAGS	AAGP	AAGO	AAGN	AAGM	AAGK	AAGJ	AAGG	AAGF	AAGE	AAGC	AAGA	AAG9	AAG8	AAG7	AAG6	AAG5	AAG3	AAG0	AAFZ	AAFY	AAFV	AAFO	AAFN	AAFM	AAFL	AAFJ	AAFI	AAFH	AAFE	AAF8	AAF6	AAF4	AAF1	AAEX	AAEW	AAAL	AA61	AA4L	AA1I	AA1H	AA1G	AA0N	AA0H	AA0F	AA0E	AA0D	AA0B	AA06	AA05	A9T9	A9SE	A9D6	A9D5	A94I	A94D	A912	A90Y	A90W	A90S	A90Q	A90P	A8S3	A8S2	A8JY	A8JX	A8JW	A8JP	A8H5	A8H4	A8H1	A8G4	A8D5	A8AE	A8AD	A8AC	A8AB	A8AA	A8A9	A8A8	A89B	A84Y	A84X	A84W	A7V5	A7V4	A7V3	A7U4	A7U3	A7U2	A76C	A6J6	A6IS	AAKO	AAKG	AAHP	AAGY	AAGI	AAFG
CRCT1	CRCT1-001	0.0	0.0521745	0.0	0.0	0.15848900000000002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.44528599999999996	0.0	0.0	0.054409900000000004	8.94485	0.126922	0.0717038	0.0	0.40061399999999997	0.0523373	0.0	0.0	0.0	0.0839369	0.250639	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.283356	0.0	0.0	0.0	0.0	1.74055	0.0	1.6976099999999998	0.30062300000000003	0.0462454	0.0416723	0.0	0.0	0.08507260000000001	0.03338119999999999	0.0	0.121333	0.0	0.0	0.0378671	0.0	0.0	0.025519299999999998	0.0	0.126682	0.08358070000000001	0.0	0.0	0.201027	0.0	0.0842095	0.0	0.0	0.0	0.0	0.6989479999999999	0.0	0.0	0.0	0.0377732	0.0	0.0	0.0	0.0	0.0	0.0	0.7338779999999999	0.137683	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.19126600000000002	0.0	0.0	0.0	0.0	0.0	0.0775602	0.035003	2.07747	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.204981	0.0	0.0	0.0	0.0	0.028500900000000003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	182.803	0.0360979	0.0	0.0	0.0	0.0	0.39416999999999996	0.0	0.0	0.0	0.11514200000000001	0.0	0.0	0.0	0.0	0.0256668	0.0
LCE3E	LCE3E-001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0671827	0.0	0.0692248	0.0	9.42645	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.20410599999999998	0.0	0.928674	0.0	0.06227630000000001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.259334	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.77646	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0417796	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0455925	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	43.8185	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LCE3D	LCE3D-001	0.0	0.0	0.0	0.0	0.00354594	0.0	0.0	0.00228562	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.470210000000001	0.0	0.0926187	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.268894	0.0	0.244852	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08498380000000001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0336298	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.040307	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.040773199999999996	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0340033	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	96.5038	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LCE3C	LCE3C-001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.18923299999999998	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0484408	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0858701	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.8561	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LCE3C	LCE3C-201	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.056386900000000004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LCE3B	LCE3B-001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LCE3A	LCE3A-001	0.226028	0.0	1.92997	0.152075	0.0	0.30289299999999997	0.144446	1.2130100000000001	0.542467	0.0	0.0	0.0	0.0	0.132552	0.278308	0.18181	0.272291	1.1088	0.9824790000000001	0.0	0.0	0.0	0.0	0.0	0.955742	0.0	0.26140599999999997	0.0	0.0	0.24480700000000002	0.0	0.933341	0.19601	0.944051	1.91526	0.893523	0.906841	0.55087	0.475288	0.0	0.48182600000000003	0.18364	0.0	0.0	0.0	0.0	0.217729	0.0	0.0	0.24407600000000002	0.0	0.0	0.22636199999999998	0.0	0.0	0.0	0.180552	0.61841	0.0	0.6948850000000001	0.0	0.608168	0.777612	0.363591	0.0	1.5949799999999998	0.0	0.0	0.0	0.838593	0.271036	1.29755	0.0	0.0	0.21111100000000002	1.56621	0.777334	0.0	0.205463	0.0	0.8678870000000001	1.46743	0.133996	0.0	1.9241099999999998	0.0	1.32292	0.268281	0.0	0.24489299999999997	0.0	0.19183699999999998	0.0	0.0	0.406044	0.0	0.0	0.320945	0.0	0.14279	0.0	0.680089	0.22962399999999997	0.650145	0.0	0.396633	0.0	0.230952	0.0	0.0	0.0	0.360904	2.1666	0.545536	0.178095	0.0	0.356822	0.445267	0.0	1.65926	1.0831	0.992662	0.471943	0.157019	0.207328	0.0	0.0	0.45402700000000007	0.6003189999999999	0.0	4.73315	0.828907	0.39199	0.587377	0.19478199999999998	0.19433699999999998	0.49248800000000004	0.336773	0.313116	0.0	0.134233	0.35978000000000004	0.0	0.0	0.235762	0.0	0.1808285	0.401593	0.1316735	0.078957
LCE2D	LCE2D-001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0433171	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0496151	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.13660999999999998	0.0	0.18583	0.0	0.0	0.0	0.0	0.0	0.0	0.0446404	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0416	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LCE2C	LCE2C-001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.17641600000000002	0.0	0.0	0.054176	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0664373	0.0	0.180539	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0335376	0.0971355	0.0	0.0	0.0	0.0416853	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0589774	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.035168300000000006	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.037781800000000004	0.0	0.0	0.0	0.0	0.0	37.8039	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LCE2B	LCE2B-001	0.0	0.0	0.0	0.0	0.0512462	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.11924100000000001	0.0	0.0	0.0552696	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.134874	0.0	0.304763	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0551399	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0468174	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0876252	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	42.7674	0.0	0.0459961	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LCE2A	LCE2A-001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0625659	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.224321	0.09793560000000001	0.0	0.0	0.0	0.0	0.0	0.0376004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.055538599999999994	0.0	0.0	0.0	0.0	0.0	0.0	0.068868	0.0	0.187342	0.100924	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.102056	0.0283255	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.101434	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.245321	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0415625	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0485074	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0907381	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.09769850000000001	19.6086	0.0	0.0	0.0	0.0	0.0	0.210945	0.0	0.046908	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LCE4A	LCE4A-201	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.38758200000000004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LCE4A	LCE4A-001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0456675	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0456575	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.248532	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
C1orf68	C1orf68-001	0.0	0.0	0.0	0.0	0.0305639	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0313533	0.0	0.0	0.0	0.0	0.04021040000000001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.058575800000000004	0.0	0.0	0.0	0.0252451	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.7521200000000001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
KPRP	KPRP-001	0.0	0.0	0.0158499	0.0	0.030556299999999998	0.0	0.00747423	0.00766672	0.0	0.0	0.0	0.0	0.0	0.0	0.0646062	0.0	0.0	0.0	0.38497	0.0169168	0.0	0.0	0.0190906	0.0	0.0	0.0	0.0	0.0	0.0148485	0.0	0.0	0.0	0.0	0.0	0.0	0.0115988	0.0218211	0.0	0.014279399999999998	0.0	0.0	0.0	0.0	0.00962036	0.0	0.049698400000000004	0.0	0.105602	0.0	0.16903800000000002	0.0	0.0	0.0	0.0	0.0	0.0110441	0.0260618	0.00749517	0.010759200000000002	0.0	0.0	0.0	0.0	0.00872716	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0195342	0.11289300000000001	0.0100575	0.0	0.0166913	0.0	0.0	0.022296299999999998	0.010243299999999999	0.0	0.0	0.014077700000000002	0.0287621	0.03564969999999999	0.0	0.0	0.0	0.0109012	0.013668799999999998	0.0	0.0	0.0	0.00732071	0.0	0.0	0.00839855	0.0	0.00999175	0.00934824	0.00945714	0.0	0.0	0.0	0.0190594	0.0	0.0	0.0	0.0	0.0	0.0	0.00851293	0.0212426	0.0	0.0409329	0.00908928	0.0	0.011823299999999998	0.0	0.0	0.0	0.0185828	0.0	0.010451100000000001	0.0	0.0	0.0	0.0	8.47062	0.00974601	0.0	0.0	0.0	0.0	0.0205207	0.0344565	0.00922355	0.0	0.0	0.0	0.0	0.0	0.0	0.00386955	0.0
LCE1F	LCE1F-001	0.0	0.159604	0.0	0.0	0.122682	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.155307	0.0950554	0.0	0.0	0.423889	0.0	0.0	0.126552	0.0	0.0	0.0	0.0	0.15162	0.0	0.0214144	0.139329	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.47476199999999996	0.0	0.28520700000000004	0.0	0.0	0.0	0.0	0.12346700000000001	0.130824	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.152228	0.227694	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.10951099999999998	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.124069	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0849602	0.0	0.0	22.7145	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0785085	0.0	0.0	0.0	0.0
LCE1E	LCE1E-001	0.0	0.0604194	0.0	0.0	0.63546	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.19325799999999999	0.0370912	0.11947200000000001	0.332948	0.0	0.0	0.08065710000000001	0.0775345	0.233791	0.0427348	0.021763099999999997	0.09617819999999999	0.0215649	0.0	0.568056	0.189139	0.0	0.0	0.0	0.026383499999999997	0.0	0.0	0.0623813	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.166266	0.022183099999999997	0.0670229	0.0513756	0.016981700000000002	0.0	0.47257899999999997	0.0	0.0	0.052111300000000006	0.0	0.0	0.0224418	0.10799500000000001	0.0	0.0	0.17896099999999998	0.0	0.0	0.0	0.07043830000000001	0.120111	0.023780000000000003	0.0	0.0	0.0468682	0.0	0.0	0.0	0.0	0.0196455	0.0	0.0	0.0	0.025670699999999998	0.0	0.0	0.0	0.0	0.0	0.135717	0.0	0.0	0.0	0.0	0.0	0.020611400000000002	0.0	0.05535419999999999	0.0164196	0.0	0.0	0.0	0.0502667	0.0	0.0	0.0376911	0.0	0.026052199999999998	0.020896400000000002	0.0220489	0.0	0.0	0.0	0.092705	0.0344781	0.0	0.0	0.0	0.0	0.0156765	0.0	0.0439916	0.0	0.0178118	0.0	0.0	0.0	0.0519069	0.0	0.0	0.149203	0.0	0.17483800000000002	6.63585	0.08947580000000001	0.0	0.0	0.0	0.0	0.13983299999999999	0.015684299999999998	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03102335	0.0
LCE1E	LCE1E-002	0.0	0.0	0.0	0.0	0.12023299999999999	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.162486	0.208188	0.0743815	0.234796	0.0	0.0770726	0.0	0.0	0.144924	0.0172311	0.0	0.0	0.0	0.0	0.0903653	0.388436	0.040798	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.065805	0.0	0.0	0.0	0.0	0.0689602	0.0	0.11131500000000001	0.0628518	0.0411408	0.0	0.08062710000000001	0.048332099999999996	0.0	0.288851	0.0	0.07092360000000002	0.0	0.014487100000000001	0.0493615	0.036475400000000005	0.0	0.0	0.062388099999999995	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.037757900000000004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0666077	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0706061	0.0615323	0.0	0.0	0.057993399999999994	0.0	0.0	0.0	0.046845599999999994	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.043835400000000004	0.0864165	0.0	0.114821	0.155125	0.0	0.0	0.0	0.0	0.044978199999999996	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02210315	0.0	0.0
LCE1E	LCE1E-201	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.296548	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LCE1D	LCE1D-001	0.09407389999999999	0.0	0.133848	0.0	0.5619529999999999	0.0	0.0	0.0	0.0	0.081151	0.0	0.0	0.0	0.0	0.0	0.207402	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.389977	0.0	0.223863	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.14868499999999998	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0716864	0.0	0.0	0.0	0.0	0.0	0.06397430000000001	0.0	0.11573699999999999	0.0	0.298018	0.0	0.0	0.0	0.0	0.0	0.0	0.0906378	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.10182000000000001	0.0	0.0	0.0	0.0572133	0.075865	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.065303	0.0	0.0	0.0	12.2819	0.0	0.0781778	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0540945	0.032951	0.0
