index	Transcript	AASW	AASV	AAPN	AAAR	AA7I	AA7D	AA7B	AA4G	AA4D	A9VB	A9GR	A9GQ	A9GO	A9GN	A9GM	A9GL	A9GK	A9GJ	A9GI	A9GH	A9GG	A9GF	A9FR	A9FQ	A9FP	A9FO	A9CJ	A97I	A97H	A93F	A93E	A93D	A93C	A939	A938	A8WG	A8WC	A8W8	A8W5	A8T8	A8T6	A8Q7	A8O2	A8NW	A8NV	A8NU	A8NT	A8NS	A8NR	A8NQ	A8NN	A8NM	A8NL	A8NK	A8NJ	A8NI	A8NH	A8NG	A8NF	A8NE	A8JE	A8JD	A8I1	A8I0	A8HZ	A8EZ	A8EY	A8EX	A8EW	A8EU	A8ET	A8ER	A8EQ	A8EP	A8EO	A893	A891	A88Z	A88Y	A88W	A88V	A88T	A88S	A7RB	A7HZ	A7HY	A7HX	A7HW	A7HV	A7DP	A7BO	A6Y2	A6Y0	A6XQ	A6XG	A6WC	A6VZ	A6QS	A6L6	A6L4	A6KZ	A6FW	A6FU	A6FH	A6FG	A6FE	A6FD	A6FB	A6FA	A6F8	A6DQ	A6DN	A6BW	A6BV	A625	A5U7	A5U6	A5U5	A5S3	A5M8	A5B8	A56G	A51D	A50L	A4QT	A4QS	A4P3	A4OX	A4OW	A4OU	A4OT	A4OS	A4OP	A4ON	A4OI	A4OH	A4OE	A4MR	A4MQ	A4A9	A4A8	A4A6	A4A5	A4A4	A4A3	A4A2	A4A1	A49Y	A49X	A49W	A49V	A49U	A49S	A49R	A49P	A49O	A49N	A49M	A49L	A49K	A43M	A43J	A43I	A43H	A43E	A3YC	A3YB	A3YA	A3Y9	A3QL	AASX	A7RE	A7RC	A6RF	A6RE	A4OR	A4OQ	A4OO	A4OM	A4OJ	A4OG	A4OF	A43C	A3I8
S100A14	S100A14-005	0.141958	0.0	0.8303209999999999	0.0	0.0	3.78559	0.27384200000000003	1.3686399999999999	0.0	0.424991	0.0	0.0	0.0	0.294446	0.168711	0.0	0.399692	0.0	0.0897585	0.0	0.0	0.0	0.0	2.34258	0.36273299999999997	0.202829	0.0	1.57047	0.0	1.42003	0.195985	0.0	0.0	0.0	0.0	0.0	0.21259899999999998	0.0	0.0	0.0	0.83149	0.0	0.27468400000000004	0.0	0.6451720000000001	0.0	0.0	0.277762	0.0	3.95053	0.0	0.172612	0.0	1.5565799999999999	1.41545	0.0	0.779669	0.23898200000000003	0.0	0.116004	0.156093	0.0	0.0	0.361319	0.0	0.0	1.7551400000000001	2.18249	0.333951	0.996453	0.0	0.0	0.0	0.862383	0.0	1.8174299999999999	0.147794	0.0	0.0	12.0421	8.526819999999999	2.1036	0.0	0.570041	0.0	0.197828	0.624592	0.409817	0.494613	0.0	0.0	0.0	2.29431	0.0	0.0	2.93285	0.0	0.495871	0.8724379999999999	0.0	0.0	0.8187260000000001	0.12312100000000001	0.0	0.5694	0.0269196	1.25318	0.0	73.9516	0.25663800000000003	0.0	0.0	0.134847	0.11980899999999998	0.363645	0.0	0.515412	0.240736	0.0	0.0	0.625164	2.4136599999999997	2.03294	0.0	0.0	0.059776199999999995	0.199113	0.115138	0.095387	0.0	0.0	0.0	0.0	0.0	2.64439	0.0	1.13809	1.26904	0.156595	0.0	0.121573	0.6422220000000001	0.186645	0.0	0.41724300000000003	0.0	0.0	0.09826389999999999	0.0	0.268959	0.0	0.221923	0.559628	0.0465801	0.0	0.761347	0.0	0.363741	0.0	0.0	0.0853031	0.154865	0.0	0.127134	0.0	0.0	0.466671	0.11804500000000001	0.125532	0.0	0.214709	0.073429	0.4941805	1.532395	3.06034	0.0	0.0	0.0391488	0.176235	0.1469272	0.175268	0.0575605	0.0	0.0
S100A14	S100A14-001	1.96658	21.4781	108.421	75.3443	37.1473	61.6633	16.3972	66.0366	27.1285	15.8771	2.77853	0.629383	85.0489	0.00142725	1.52239	6.49734	23.0749	1.69688	30.0617	18.7916	3.38606	0.0438578	52.3075	0.404385	2.21315	26.9334	70.7228	11.9959	118.18	359.339	6.95103	0.229258	2.91538	0.0	0.0	3.9985699999999995	1.5160399999999999e-09	31.3308	0.00289224	1.2155100000000001e-06	5.79403e-09	28.7297	14.1251	145.338	17.9875	1.41811	10.1235	3.8818900000000003	11.4747	27.1743	25.8884	19.5914	0.0	187.372	89.3396	19.1525	16.4776	1.42652	0.23310799999999998	14.8994	19.0605	3.49626	41.3686	111.37700000000001	28.6489	6.439	0.009957700000000002	25.8914	30.7892	10.4966	207.03900000000002	0.0	0.18474300000000002	56.0875	6.644410000000001	0.00361244	2.0742	0.0	2.29894	140.99	49.8321	28.2972	46.4599	3.3955599999999997	1.7934400000000001	2.7773	0.005945000000000001	1.79882	52.5237	3.6275800000000005	1.6214899999999999	2.43328	3.7170499999999996e-10	77.1153	18.2897	0.532594	15.3174	24.1484	139.233	110.559	10.084	106.057	13.0536	2.44895	90.4045	0.0	0.0	0.0	82.6394	20.3286	3.01953	51.2899	17.2514	70.4556	36.3181	0.0049035	75.2352	31.8069	15.0653	37.0902	202.774	79.057	9.023379999999999e-05	37.1216	0.0	273.409	82.8668	7.33945	41.1519	13.3686	7.25966	26.4996	72.7976	32.1862	12.4703	6.45611	118.07600000000001	70.3909	42.0912	116.859	18.6391	26.7104	5.84315	19.2593	29.4215	91.7649	37.5237	157.95600000000002	0.646953	4.7853699999999995	13.9188	2.98126	83.6362	51.68899999999999	9.80856	12.632	28.5932	64.969	55.3494	37.5162	29.0332	32.9733	19.2287	13.9859	12.9631	88.8856	0.00021093400000000002	16.2134	79.5814	6.09269	1.4062084	6.80651	14.38853	99.641	7.7794411	6.786775	18.074618	11.697005	30.70435	24.698235	14.103635	7.445115	2.956565	2.4925905
S100A13	S100A13-001	15.8326	19.2859	52.6946	69.4309	32.6353	19.8195	32.6659	42.8164	48.4131	12.5749	17.4884	8.739339999999999	60.98	16.352999999999998	7.809010000000001	22.8918	57.6269	8.95985	11.8392	16.5243	64.4562	18.128	75.456	30.8898	35.054	48.5201	109.544	35.4138	53.5038	29.6262	22.6813	41.4852	21.7862	6.49913	30.9856	29.484	14.5205	25.293000000000003	24.5316	21.5453	10.9544	76.5827	12.8719	34.8479	31.9301	20.3777	54.1993	16.8011	17.2646	20.8233	24.3236	25.714000000000002	25.0795	34.3841	45.8142	44.5998	25.7448	15.0754	8.47187	27.2752	65.3208	23.4371	37.866	36.3404	13.1443	15.7673	14.1492	23.2864	18.0553	15.6397	25.3585	1.6666599999999998	29.4922	8.93523	39.0574	17.6554	19.7896	13.7988	10.42	36.2468	94.1004	7.111689999999999	42.3916	11.9337	46.456	67.2412	7.266780000000001	12.872	33.9743	22.1539	9.372489999999999	16.3115	2.21015	16.646	21.7818	4.66934	94.2797	38.9475	23.131999999999998	29.9011	31.9912	22.9886	8.37711	26.5482	4.92491	31.9307	7.33322	6.750439999999999	62.9321	20.9634	27.6358	62.2661	12.2758	37.0239	8.28836	3.89095	45.8675	42.9293	10.7504	45.1161	65.9844	16.909000000000002	9.56461	37.578	9.55488	47.7719	11.1277	19.8495	16.9296	41.7159	15.7471	14.5928	8.149280000000001	28.4705	5.89407	7.37091	16.7494	24.7539	13.7325	47.8068	19.6717	21.7691	29.3899	39.5919	23.6122	44.8915	23.9572	58.7639	17.4566	19.8502	25.0404	11.3198	10.6406	19.5753	15.0271	20.9533	21.3937	29.6032	28.3361	13.0589	18.3123	25.1121	19.0359	21.7936	20.706999999999997	26.5487	4.72189	21.2547	26.2673	27.3472	16.56075	31.4176	13.4399	11.214895	8.53878	10.110185	24.8932	12.53915	14.355655	14.043805	13.479085	13.01514	20.50998	19.7549
S100A13	S100A13-201	0.0	0.0	4.63422	1.39616	0.0	3.29072	0.7008479999999999	0.56606	2.9394099999999996	0.592931	1.44052	0.0	0.0	0.80108	0.431626	0.384908	1.06053	0.0	0.323148	2.02071	4.54226	1.14611	1.9074400000000002	2.04169	1.9478400000000002	0.648039	7.462680000000001	0.0	5.04401	1.8027799999999998	1.1969100000000001	0.997762	0.0	0.0	1.07112	0.0	0.48316000000000003	0.0	4.10685	0.0	1.38225	5.0788	0.784029	0.0	2.19434	1.10511	4.10044	3.01068	0.0	1.08949	2.6114900000000003	0.0	0.0	0.526119	3.47117	0.7281310000000001	4.03558	0.498567	0.0	0.360259	0.405084	2.08657	0.752354	0.319676	0.763938	0.255077	2.44957	2.02673	0.343516	0.637692	0.78118	0.893386	0.381822	0.306106	0.0	0.0	1.82398	1.53447	0.0	1.09643	0.0	1.6609099999999999	11.9	0.725035	0.0	3.63785	0.82358	0.0	2.26874	0.883496	0.9274290000000001	0.0	1.9499	0.0	0.7577699999999999	0.677329	0.0	0.756948	0.0	0.0	0.9650139999999999	1.36015	0.0	1.68104	0.0	1.5919299999999998	1.44485	0.0	8.78043	0.748211	0.0	0.0	1.6291200000000001	0.9158959999999999	0.45806499999999994	0.403832	2.70798	2.38192	0.0	0.9627209999999999	0.394769	0.0	1.0628600000000001	2.4679900000000004	0.387953	0.0	0.0	0.6424	0.6479560000000001	0.0	0.0	1.90841	1.07213	1.3562	0.0	0.0	0.880916	1.34528	0.451696	0.6488010000000001	0.0	0.588182	0.516694	0.0	0.9843780000000001	0.0	0.0	1.56345	0.922508	0.0	0.0	0.542844	0.900367	0.0	2.92062	0.0	0.0	1.37163	0.0	3.75615	1.1866700000000001	0.698084	0.0	1.04921	0.521081	1.54519	0.498283	1.51619	1.3740299999999999	0.298714	2.54764	0.612626	0.736186	1.12526	1.19166	0.2460525	1.781597	0.63818	1.530133	0.678115	0.760777	0.3215435	0.402966	2.00289
S100A13	S100A13-202	4.057919999999999	5.81546	10.0434	20.820999999999998	7.07143	11.5702	6.61287	6.6823	0.0337666	25.2081	4.04261	0.317416	4.27648	2.82435	4.82945	0.840406	6.830710000000001	1.32876	2.2937	2.73432	4.73963	5.95311	7.843210000000001	8.720939999999999	5.8989199999999995	5.10893	23.5666	10.889000000000001	9.09798	13.8237	4.03964	5.02305	1.49052	1.1101	3.5435300000000005	1.99813	0.9960450000000001	1.14634	4.22843	15.4807	34.5441	2.7553099999999997	13.6958	9.9685	4.8063	2.59524	12.5698	6.790710000000001	3.3608	20.7106	2.16519	6.19	3.14469	7.953469999999999	25.4339	2.56237	5.97732	5.084219999999999	1.16969	0.892491	15.0783	13.6091	4.42194	16.555	17.3548	1.6839400000000002	39.9071	12.8211	20.8836	19.5686	14.4169	26.4686	2.3165400000000003	8.49112	0.176602	5.47179	6.53415	13.0008	7.721260000000001	10.2541	6.81809	16.268	12.2904	3.57755	6.586069999999999	14.6889	9.3128	4.41716	9.33191	0.704695	12.0579	3.4311599999999998	19.5817	7.8494	4.6916	19.4879	11.1599	5.0460199999999995	10.8401	10.9198	1.11653	9.38437	11.9633	4.09855	4.74955	44.9568	19.9751	2.22648	27.8677	3.5138800000000003	4.25205	31.6167	16.1537	7.48337	15.8074	6.47861	21.1033	24.1568	2.82344	2.19571	36.2153	10.4985	9.37653	4.90064	1.16513	4.88506	8.22333	4.27576	6.9425300000000005	3.8528300000000004	1.6099299999999999	1.26337	4.8890400000000005	10.4897	67.9054	5.0107800000000005	15.1316	4.30121	8.67678	7.698810000000001	7.9412199999999995	11.3209	5.05921	5.72198	6.62817	7.42877	10.2073	3.32885	3.90688	2.2848900000000003	1.64735	4.78932	4.14655	4.7289	20.6362	6.621239999999999	7.60203	12.1573	8.45246	7.40262	4.68952	15.3644	1.33785	6.16107	3.26309	8.916789999999999	0.8889370000000001	4.01285	10.5862	9.6054	4.03158	4.204495	4.134225	17.70665	7.1271765	0.671115	3.720555	2.58713	6.4307	1.8974125	1.9285525	0.935595	2.148181	7.60955
S100A13	S100A13-203	10.5022	6.09463	17.0448	27.5411	15.4723	6.89999	23.9039	5.61477	19.6798	12.0457	19.0922	5.04073	20.7102	9.926910000000001	8.53998	25.4302	46.5491	6.15215	8.88642	19.3374	28.6545	31.2625	19.3853	35.0432	24.1063	19.5579	42.825	25.6686	10.4739	19.3387	20.5018	16.9625	14.2079	7.049119999999999	8.92333	21.7336	20.5598	18.3039	11.9884	19.3601	21.3277	14.2743	22.6212	6.64889	22.099	13.6412	31.2031	11.7458	14.0373	20.4625	19.7387	20.3828	17.3876	3.2279	50.2928	27.1883	11.9871	11.9545	8.34345	14.4755	33.3808	31.2347	23.5816	13.3571	7.4915	10.0813	21.123	6.66299	18.3888	11.3904	4.2845	9.30467	24.9378	4.70251	11.3368	21.4773	32.6429	10.950999999999999	11.125	10.2646	15.4351	10.5979	22.3269	17.6913	14.0676	61.7563	7.864269999999999	10.6999	29.9021	10.4223	22.6634	18.1755	9.29527	11.3534	35.1179	2.7632	49.0308	20.5198	15.4183	20.4336	17.1797	14.0127	9.44895	43.0912	1.09138	30.0895	18.5939	23.4169	30.906	23.0516	26.4472	13.8971	16.5612	27.3036	9.23755	11.0906	38.330999999999996	39.9984	0.38049099999999997	6.5891399999999996	11.0427	14.5816	17.5579	8.01821	9.93855	14.2602	4.70118	14.3205	15.8792	20.9867	9.999239999999999	5.41793	1.69077	17.5735	26.2727	5.08512	16.3507	0.0	11.3609	8.53123	16.3158	17.1923	23.3003	18.7404	2.6837	15.9726	12.235999999999999	25.7423	17.1101	12.6539	11.1745	0.0	4.85965	10.3647	8.67309	9.97733	5.23175	11.4729	13.6996	6.42149	11.8553	17.6017	14.6282	8.73841	17.9645	8.8507	7.110689999999999	11.5891	9.1317	13.7078	17.7556	31.98831	12.3039	10.123015	14.04575	10.12986	18.4469	11.561615	6.085325	11.5903	10.47385	10.49668	10.40608	15.47745
S100A13	S100A13-002	5.19853	15.7296	0.0	0.0	7.7133199999999995	8.02942	9.12888	12.0689	0.0	7.155660000000001	1.97922	1.3891799999999999	2.10471	8.52074	3.15088	4.12701	9.37829	6.23456	2.83938	6.75362	7.5788899999999995	3.7112	0.0	2.8024299999999998	3.05187	5.4363	0.0	3.17773	3.10403	1.58517	0.8429399999999999	2.9081799999999998	3.19415	0.0	0.0	5.06631	1.14489	0.0	0.0	13.2893	14.4485	1.94128	1.7861099999999999	5.3947400000000005	5.076219999999999	0.0	7.79913	7.31355	2.73307	0.0	6.8987300000000005	5.29336	5.65147	9.172189999999999	8.64712	8.39795	0.0	4.18152	1.04948	15.1822	7.87075	7.333819999999999	4.32417	23.9752	8.87593	1.30881	13.2888	5.25979	6.188280000000001	15.3424	1.70154	6.7066300000000005	10.1553	4.2199599999999995	0.0	2.1264	12.5751	10.7857	4.49827	3.35869	8.59723	8.17428	0.0	5.09398	5.2869	4.52769	7.270980000000001	10.9733	5.8987	6.1426099999999995	1.37452	1.45807	7.96165	0.0	6.5467900000000006	9.74658	0.0	9.187489999999999	1.2204	4.45231	6.3194300000000005	2.62331	5.0484599999999995	6.80232	5.0835	6.9878800000000005	4.17539	5.6565199999999995	6.80961	9.52691	3.25101	12.8211	7.59017	4.05601	9.4609	6.1102099999999995	3.0788	8.122489999999999	9.99083	3.2800800000000003	28.1153	0.843447	6.0925199999999995	4.9913	0.553539	5.19005	5.9071	2.39362	3.35135	4.12664	3.5264599999999997	3.7916800000000004	8.10168	7.875719999999999e-08	0.0	6.09352	2.30464	14.1693	5.79743	10.7598	2.5653799999999998	11.5621	8.95092	1.9096099999999998	14.023	0.0	8.76746	6.752619999999999	4.5048	1.63507	3.67004	16.6711	5.3499099999999995	5.55205	5.9083100000000005e-06	4.31744	3.7034599999999998	8.249939999999999	11.8434	2.92806	5.38514	5.08178	3.15861	7.3725	2.50847	2.76428	11.3391	2.50915	4.11752e-08	0.632464	1.223085	7.640305	3.825605	8.40722	2.683435	1.4039965	3.882265	1.2500595	6.2258	3.868035	3.0673595	3.7154735	1.42821	4.4881
S100A13	S100A13-006	0.815811	1.4418600000000001	1.17293	1.94491	0.820893	0.341974	0.9250149999999999	2.059	0.7067479999999999	1.22245	0.842469	0.814087	4.7066	1.76745	1.14355	0.7351	3.8196	1.46853	0.58027	0.918842	0.8922459999999999	0.78379	0.454293	1.33394	0.45948199999999995	1.4137600000000001	1.55358	1.26649	1.2987799999999998	0.8280360000000001	1.51704	2.03704	0.814663	0.19081700000000001	0.587611	1.1042399999999999	0.493993	1.24801	0.572547	1.49022	1.53236	1.87343	1.22858	1.29111	1.73393	0.328024	2.59973	0.978924	0.978033	1.13045	1.40655	1.66727	1.65812	1.5443200000000001	2.19636	0.7155859999999999	1.63863	1.55219	0.6900850000000001	2.78073	1.8549099999999998	1.29116	1.8096299999999998	1.44373	0.702343	0.367327	0.9443969999999999	0.846949	0.855392	0.763238	1.31523	0.602063	1.50994	1.24882	0.628904	0.8627299999999999	0.47079799999999994	1.22767	0.725394	0.330547	1.10048	0.775338	0.905433	1.17666	0.350346	1.72348	0.610171	1.05792	0.84359	0.46886700000000003	0.5550649999999999	0.26309	1.25026	0.38154699999999997	0.5811729999999999	1.23333	1.8783299999999998	0.762103	0.272656	1.33213	1.19513	0.708563	0.628169	2.18673	0.366553	0.764599	1.17624	1.9769400000000001	2.76959	0.972483	0.418916	0.833335	1.42777	1.94062	1.13895	0.760551	0.677153	1.5518299999999998	2.22305	0.34923000000000004	1.6997400000000003	0.775509	1.2993299999999999	0.576584	0.538193	1.82855	1.08944	0.9503879999999999	1.8958700000000002	2.19101	1.54477	1.54424	1.19337	3.38406	5.06209	1.48164	1.70487	3.4498300000000004	1.4673399999999999	3.03231	1.1204	0.603264	1.13265	0.643764	1.2293	0.510724	1.6802	0.69598	0.8182689999999999	1.5447600000000001	1.06164	2.47594	1.2417200000000002	2.60237	0.8699129999999999	0.398945	0.9203469999999999	1.35307	2.2745900000000003	2.54682	0.915274	0.638121	1.43601	2.70627	1.08074	0.828836	3.03267	0.535114	0.412812	0.45444700000000005	0.4211005	1.0314315	1.083765	0.7743725	0.8059015	0.4416525	1.5260215	0.7928435	1.40049	1.542013	0.8747115	1.264033	0.42774125	0.716921
S100A1	S100A1-001	0.0	33.1445	0.0338524	9.84403	0.5049279999999999	0.183006	0.36294899999999997	0.550791	0.341599	0.5927020000000001	2.79029	0.07883899999999999	5.42698	0.00019705799999999998	0.35036799999999996	1.24191	1.96059	0.9836719999999999	0.8723559999999999	0.97846	165.408	9.21669	0.0	0.0	3.52276	0.382226	1.82833	1.4975399999999999	0.0	0.583879	0.584426	1.24817	0.29727600000000004	9.676160000000001	0.168956	20.7339	1.10475	0.0	0.0368309	0.0	0.326822	15.838	0.387918	0.0	0.48755600000000004	1.03979	2.70693	2.2650200000000003	1.90523	4.32165	12.4745	1.16018	0.153944	0.538083	32.553000000000004	7.96046	0.0	2.67823	4.44011	10.8566	3.52613	0.798203	5.63226	2.52413	0.46943599999999996	1.12458	0.652984	1.6821	1.45797	0.75716	0.879626	0.372215	0.338991	0.510815	2.24167	4.0204	6.95149	0.0	0.09829810000000001	0.276436	90.7385	1.79615	1.72002	0.225964	0.662027	1.65963	0.38877399999999995	0.11894600000000001	1.29603	0.701509	0.244412	0.16431099999999998	1.41451	6.02185	1.11332	0.9929610000000001	0.166266	1.05247	0.519559	1.6361299999999999	15.0536	0.8924280000000001	0.0671205	20.1597	0.0565159	0.9106059999999999	0.138526	0.44908100000000006	2.17752	15.9468	1.8152599999999999	0.6832729999999999	0.0	0.9421889999999999	0.35210199999999997	0.9872879999999999	0.06882519999999999	0.664257	0.452376	0.8684799999999999	3.57329	0.387571	3.7279400000000003	0.0	0.989425	2.06684	0.270198	1.0904200000000002	0.107248	0.043289	0.515862	4.71778	0.41529099999999997	1.68575	0.90689	0.0	0.472137	0.0	0.0	0.0	0.44902	7.124639999999999	37.3689	0.606675	0.653033	0.570078	0.0	0.726947	0.0	0.00294243	1.7968	0.0	4.67033	0.540832	0.601164	0.7243649999999999	1.9395200000000001	0.12456099999999999	3.2063900000000003	0.0	12.0891	0.0892119	0.236442	0.123386	0.565346	1.4601600000000001	1.2003700000000002	0.9076620000000001	0.521708	0.628903	3.38396	7.411955	0.8834785	3.527215	2.2662775	3.456495	2.250315	3.78213915	2.629026	4.073135	3.0873105	1.87345	4.820191	2.4087485
S100A1	S100A1-005	0.225396	0.334831	0.0	0.0	0.128218	0.0	0.151978	0.0	0.0	0.24997199999999997	0.43242600000000003	0.0	2.5068900000000003	0.128598	0.11593699999999998	0.191158	0.663665	1.01413	0.0622904	0.0	18.6638	1.9175400000000002	0.0	0.11921400000000001	0.295421	0.5570649999999999	0.502156	0.6972659999999999	1.159	0.0	0.322965	0.30544699999999997	0.0	0.26195100000000004	0.0	2.66426	0.201553	0.0	0.0	0.093672	0.08746430000000001	0.682481	0.0	0.315897	0.34569	0.405481	0.0	0.638406	0.281484	0.0	1.32158	0.22555999999999998	0.20794200000000002	0.562742	1.12235	0.22272899999999998	0.335219	0.16105999999999998	0.48119799999999996	1.17892	0.777642	0.187855	0.746894	0.566213	0.0899527	0.0	0.0	0.0	0.374643	0.349012	0.345943	0.23629899999999998	0.180695	0.14926199999999998	0.0	0.635426	1.21825	0.274673	0.0680993	0.231406	2.64643	0.0759685	0.0	0.0966895	0.0	0.35091700000000003	0.11624100000000001	0.10534400000000001	0.0	0.0	0.0	0.134852	0.0	1.3933200000000001	0.0	0.0883204	0.752897	0.210216	0.0	0.320653	0.309102	0.10521900000000001	0.25763400000000003	2.01972	0.25737899999999997	0.0	0.0	0.333586	0.0	0.847083	0.0	0.0	0.559791	0.202954	0.38559	0.34771199999999997	0.144584	0.0	0.574455	0.700941	0.181749	0.0	0.96531	0.0	0.116255	0.08066489999999998	0.452391	0.570038	0.287765	0.222058	0.106332	0.0	0.27068400000000004	0.293306	0.917441	0.14496900000000001	0.174982	0.6604800000000001	0.11152000000000001	0.23807899999999999	0.21601900000000002	0.429504	1.84444	0.328227	0.119326	0.416596	0.5524399999999999	0.330664	0.398074	0.290489	0.575813	0.40168200000000004	0.09550410000000001	0.237458	0.0	0.104848	0.320127	0.444694	0.311056	0.773127	1.1181299999999998	0.0	0.04763080000000001	0.0733032	0.14785299999999998	0.0	0.811844	0.0	0.378925	0.0	0.101116	0.120142	0.5337965	0.112832	0.0	0.3598155	0.321919	0.282898	0.7561685	0.406897	0.149963	0.273738	0.2084635	0.2167425
S100A1	S100A1-003	0.42584399999999994	0.41553900000000005	0.0	0.0	0.172052	0.0	0.388635	1.40388	0.0	0.47986899999999993	0.14851099999999998	0.48168	0.9212959999999999	0.66935	0.413046	0.14463	0.75917	0.636781	0.05520880000000001	0.0	0.212837	0.195634	0.21340599999999998	0.368539	0.206225	0.312111	0.0	0.41288400000000003	0.491994	0.136048	0.0940846	0.271342	0.306834	0.0	0.0	0.205306	0.0	0.29646	0.39969099999999996	0.665031	0.365332	0.442726	0.590214	0.0	0.269179	0.357151	0.168723	0.484633	0.08087430000000001	0.0	0.812135	0.174414	0.632609	0.665083	2.3730700000000002	0.36859000000000003	0.5372859999999999	0.866784	0.185212	1.08277	0.7081390000000001	0.43074700000000005	0.321304	1.73938	0.0	0.320734	0.163609	0.0	0.22275799999999998	0.347668	0.19059	0.07671410000000001	0.5991529999999999	0.149794	0.305425	0.497906	0.152567	0.612791	0.253818	0.0	0.815595	0.335809	0.0	0.789239	0.0	0.09338489999999999	0.44631000000000004	0.42999499999999996	0.387922	0.250573	0.0	0.13497	0.18375	0.760556	0.12928599999999998	0.126052	0.424346	0.614341	0.0	0.29635900000000004	0.534482	0.172214	0.49524399999999996	0.0768467	0.193218	0.0	0.36045	0.41206800000000005	0.660473	0.208958	0.12165899999999999	0.0	0.705523	0.379207	0.284796	0.27916599999999997	0.21813000000000002	0.0	0.7547699999999999	0.0	0.747951	0.167999	0.748215	0.380393	0.0806391	0.117595	0.714603	0.209379	0.611636	0.189356	0.0	0.34936500000000004	0.51677	0.8920440000000001	0.48703100000000005	0.269398	0.211966	2.1924200000000003	0.342565	0.867475	0.354147	0.12238900000000001	0.407914	0.5139640000000001	1.01531	0.0	1.50885	0.24128200000000002	0.768354	0.6492060000000001	0.23742399999999997	1.34956	0.46061499999999994	0.9150809999999999	1.23496	0.15753699999999998	1.16287	0.5231060000000001	0.39411799999999997	0.982792	0.285292	0.07806110000000001	0.0600992	0.781594	0.143678	0.23011399999999999	1.3276700000000001	0.27566799999999997	0.758538	0.124366	0.1205585	0.1551205	0.567724	0.0583315	0.1230858	0.196485	0.105312	0.249134	0.8136695	0.345529	0.1842215	0.3948525	0.0	0.1125162
S100A1	S100A1-004	0.0	0.179214	0.0	0.145647	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.171181	0.0	0.0	0.0	0.0	0.0	1.05014	0.23654099999999997	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.313691	0.0	0.0	0.0	0.0	0.0	0.0	0.18576600000000001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.517931	0.0	0.0	0.0	0.0	0.0	0.11212899999999999	0.0	0.0	0.31851399999999996	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.22380999999999998	0.0	0.0	0.0	1.7892	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.23126	0.0	0.0	0.102123	0.12573800000000002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.220288	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.307733	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1123705	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0580765	0.0
