index	Transcript	AB19	AB14	AB0T	AB0Q	AB0O	AB0F	AB0E	AB0D	AAZ3	AAZ2	AAZ1	AAYX	AAY1	AAY0	AAXZ	AAXY	AAXX	AAXW	AAXV	AAAP	AAAH	AAAF	AAAA	AAA7	AA9L	A9ZZ	A9WF	A9V6	A9RR	A9QX	A9QW	A9QU	A9QT	A9QS	A9QR	A9QN	A9QM	A9QL	A9QJ	A9QI	A9FD	A9FC	A9FB	A9FA	A9F9	A96V	A96R	A96Q	A96P	A96O	A96M	A96L	A96K	A96I	A96H	A96G	A96F	A96E	A96D	A96C	A96B	A96A	A969	A966	A965	A964	A963	A962	A961	A95H	A95G	A95F	A95E	A95D	A936	A933	A932	A931	A930	A92Z	A92Y	A92X	A92W	A92V	A92U	A92T	A92Q	A92O	A8YW	A8RL	A8RI	A8RH	A8RG	A8RF	A8RE	A8RD	A8RC	A8RB	A8R9	A8R8	A8OM	A8M8	A8M7	A8M6	A8M5	A8M4	A8M3	A8M1	A8M0	A8DJ	A8DG	A8DF	A8DE	A8DD	A8DB	A8D9	A8D8	A853	A8D7	A8D6
S100A5	S100A5-002	0.598061	0.32847600000000005	1.11779	1.4335799999999999	0.331925	1.98945	0.26365700000000003	0.22395199999999998	3.8568800000000003	2.70248	0.648786	0.534587	1.03853	1.12513	0.76097	0.865014	0.390829	0.428279	0.50826	2.92548	0.745296	1.44795	0.9596459999999999	0.409029	0.28168899999999997	0.36540900000000004	0.8253940000000001	0.957592	2.04074	0.563479	1.8791200000000001	1.07084	0.355153	0.289365	0.41067600000000004	0.204368	1.0949799999999998	1.64333	0.510075	0.06530760000000001	0.22098	0.565154	0.545882	1.59853	0.964031	0.35282800000000003	0.45362600000000003	0.778667	0.0	0.26895399999999997	2.12648	1.3692799999999998	0.7780060000000001	0.378906	3.76874	0.0	0.699292	0.51761	1.00825	2.23678	0.49063100000000004	1.18584	1.85841	0.127549	2.55435	1.43266	0.639135	2.84151	0.0266308	0.42611800000000005	0.441484	1.3636700000000002	0.170762	1.03393	0.35144000000000003	0.07232260000000001	0.902065	0.282715	0.408731	1.2040600000000001	0.303967	0.339362	0.271901	2.66788	0.874301	1.27788	2.0188599999999997	1.7860200000000002	0.0	0.275135	0.310781	0.6280439999999999	5.71526	1.635	0.586267	0.601429	0.325009	0.396782	0.9198799999999999	0.146337	2.8408700000000002	1.06736	1.1664700000000001	0.9726600000000001	5.09889	0.5384140000000001	0.135222	0.767083	2.97327	0.5968140000000001	0.548723	0.939226	1.35759	1.18974	0.630121	0.614211	1.2541	0.903385	0.722904	0.807175
S100A5	S100A5-001	0.421896	0.0	0.18791	1.35618	0.0	0.143045	0.0498442	0.18741300000000002	1.61562	1.30657	0.101978	0.0	0.551197	0.23236700000000002	0.8551030000000001	0.0	0.0	0.07288739999999999	0.0	0.572715	0.041403699999999995	0.278803	0.0	0.0	0.0674225	0.0506709	0.0	0.47655299999999995	0.595647	0.15978	0.528962	0.0993081	0.0	0.12403399999999999	0.0	0.19398900000000002	1.17373	1.68293	0.0	0.0	0.172964	0.192487	0.08116910000000001	0.765029	0.0	0.0766582	0.08705639999999999	0.408483	0.157414	0.0	1.1238299999999999	0.694332	2.61028	0.0	1.96754	0.334208	0.0	0.205136	0.614452	0.507716	0.23593899999999998	0.053845699999999996	0.44580299999999995	0.0	1.08128	1.15869	0.375396	2.22182	0.12471800000000001	0.237143	0.0	1.48718	0.0	2.2634	0.485154	0.035166699999999995	0.0	0.177284	0.0	1.19486	0.0	0.0	0.07449589999999999	0.8039390000000001	0.433113	0.494292	1.21635	0.202913	0.29744499999999996	0.145778	0.0	0.0	5.14184	0.5393899999999999	0.473538	0.0	0.0447129	0.08104580000000002	0.398919	0.106055	0.158538	0.17524	0.0844213	0.0	2.2313099999999997	0.615653	0.0	0.6779810000000001	1.41235	0.375053	0.0	0.512523	0.309379	0.0712897	0.077637	0.43740500000000004	0.537242	0.11846400000000001	0.064583	0.0657505
S100A4	S100A4-002	2.2674	1.84103	5.32949	5.10259	2.2711099999999997	5.48166	5.7355599999999995	18.0351	1.8085200000000001	4.16822	5.60525	2.53117	3.5730199999999996	3.19882	1.50195	9.74214	0.658809	12.7404	1.32745	4.20256	3.8835599999999997	1.31995	2.59118	10.6705	3.75799	1.8308900000000001	7.792660000000001	2.80979	2.3891299999999998	0.190249	3.6391400000000003	0.5598529999999999	1.1167799999999999	4.26146	4.84397	5.77721	3.78948	7.44745	5.37244	0.610676	1.3915600000000001	1.16802	2.1635299999999997	4.59165	4.344519999999999	6.04459	2.0996599999999996	3.3532	1.1461299999999999	2.6745200000000002	7.1940100000000005	2.44385	8.93907	2.8485400000000003	7.960210000000001	1.3017	3.3281699999999996	4.22701	1.00865	8.566980000000001	2.37201	3.07551	6.788139999999999	8.77865	0.426162	1.46035	13.2964	4.72265	1.1516899999999999	4.064369999999999	3.1472900000000004	1.7418900000000002	0.8244950000000001	4.05684	2.14368	2.33547	3.63956	1.55393	2.82776	27.926	3.56031	6.13284	0.823417	1.92035	1.78679	1.08396	2.7347	5.72163	1.5590899999999999	0.9335690000000001	16.1215	1.9776799999999999	1.6602599999999998	1.46737	3.5101400000000003	1.32833	3.7113099999999997	0.33836700000000003	8.9446	14.7442	18.1414	1.27224	7.6890600000000004	9.86983	10.1315	3.02825	3.9041699999999997	2.7210900000000002	8.85547	1.35995	3.6499800000000002	4.1608	2.88775	1.64495	0.89591	2.38918	5.1193800000000005	0.8306120000000001	4.78301	40.54564
S100A4	S100A4-006	0.6713979999999999	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.372906	0.0	0.0	0.0	0.0	265.68	0.0	0.300496	0.0	0.0	0.0	0.0	0.373753	0.0	0.64987	0.0	0.32576900000000003	0.0	0.539391	0.0	0.0	0.0	0.0	0.179214	0.0	0.355286	0.0	0.19209400000000001	0.0	0.0	0.0	0.0	0.0	0.185658	0.224021	0.0	0.224649	0.0	0.0	0.0	0.0	0.184622	0.0	0.0	0.0	0.183602	0.0	0.0	0.0	0.252341	0.49855900000000003	0.0	0.0	2.30938	0.0	0.803721	0.840735	0.8063819999999999	2.95175	0.0	0.0	0.0	0.0	0.0	0.544301	0.269007	0.37839	0.0	0.32959099999999997	0.181372	0.801425	0.185777	1.6923099999999998	0.0	0.22231199999999998	0.231917	0.387906	0.244642	0.269821	0.39969099999999996	0.0	0.0	0.18951500000000002	0.208044	0.42717200000000005	0.0	0.0	0.0	0.0	0.506121	0.0	1.0810399999999998e-09	0.0	0.0	0.0	1.04075	0.248071	0.243783	0.0	0.13894600000000001	0.0	0.0	0.0	0.341522	0.0	0.0	0.30019	0.513495	0.0	0.11257	0.1716165
S100A4	S100A4-003	1.70035	0.374406	6.0195300000000005	4.87205	1.4036799999999998	7.400339999999999	2.4755	36.2004	3.2019599999999997	4.4231	2.8953900000000004	1.8102099999999999	4.84773	3.61593	6.20329	2.41095	0.6431100000000001	2.8138799999999997	3.36954	1.8749200000000001	2.99722	1.8259400000000001	1.89608	12.6572	0.379579	2.60207	3.2990800000000005	3.34386	0.554281	1.37029	3.85702	0.675659	0.301406	2.8223700000000003	2.77623	4.36508	2.9452	5.57758	0.60154	1.26836	0.45558000000000004	2.35681	1.19402	3.5361599999999997	4.1426099999999995	11.8666	2.9478299999999997	0.571517	1.69702	4.20996	1.53541	0.869959	6.889480000000001	1.59972	4.86145	3.26939	1.6450900000000002	1.98934	1.99528	4.035880000000001	2.82051	4.26835	4.16784	3.9069	1.8265900000000002	0.682126	1.9099400000000002	1.43787	0.677208	2.50032	1.7293599999999998	2.45076	1.6834	4.810230000000001	8.3061	5.97795	3.82113	1.49739	0.23804299999999998	3.23815	0.751687	1.38174	0.572411	3.8593699999999997	1.8185799999999999	2.23126	0.376794	3.01155	8.865839999999999	1.93	1.97187	2.0346	4.206869999999999	6.760439999999999	3.28902	1.9136900000000001	1.20121	1.9889299999999999	1.9458	1.8569799999999999	9.38824	3.7805199999999997	3.52412	6.58453	8.74974	2.40084	3.8303300000000005	2.75375	7.822360000000001	1.20947	3.2867599999999997	1.86218	2.605	4.6603900000000005	3.5359599999999998	1.6484900000000002	2.4759700000000002	2.3038	2.09736	3.194415
S100A4	S100A4-001	252.138	125.63600000000001	376.634	161.481	78.4767	338.25699999999995	136.584	228.253	83.9317	106.139	102.868	42.5197	113.59899999999999	138.36700000000002	197.262	282.748	73.4857	211.09	99.195	182.168	168.079	44.2012	182.555	161.595	69.4877	102.346	126.962	128.23	82.4257	50.5337	125.91	35.3684	41.5496	114.001	192.893	151.418	102.70100000000001	227.14	113.22399999999999	59.5086	74.6879	95.0249	75.6422	188.894	124.17399999999999	209.88400000000001	78.6668	64.8562	39.8469	89.7885	115.243	35.0238	179.25400000000002	99.1688	108.484	96.4125	130.33	52.8589	87.0454	138.361	86.6512	69.9719	103.67299999999999	157.055	48.7678	15.7557	218.146	66.9593	111.307	52.3917	74.4087	49.7733	71.2405	135.154	100.852	47.5438	207.81099999999998	64.1897	121.949	133.046	88.6924	154.735	33.7493	118.723	71.2547	34.2848	202.05200000000002	135.57	33.5401	48.4531	219.187	61.6076	56.3049	114.68700000000001	107.184	65.9701	85.8018	48.4993	399.045	253.36700000000002	208.699	57.1567	170.787	150.84799999999998	556.695	70.2149	20.3887	99.3226	473.70300000000003	110.73100000000001	185.863	127.755	106.557	108.934	62.4145	78.0989	127.837	82.369	106.0144	232.22095
S100A4	S100A4-005	8.06442	5.03903	12.0351	8.64889	2.05897	14.5987	6.52548	22.6629	7.2077100000000005	9.10352	6.584789999999999	3.4985	4.162059999999999	5.526730000000001	144.053	12.2088	4.09098	7.94988	4.74817	7.76065	9.47237	1.53759	7.347810000000001	12.6527	4.09247	3.0301099999999996	5.77939	10.9133	3.66992	1.07903	5.304869999999999	2.08712	2.84383	7.948519999999999	6.6062899999999996	7.417039999999999	3.77385	10.8435	4.97515	0.768281	1.83312	3.2530099999999997	3.3822	12.9292	5.06452	12.9902	2.4085799999999997	3.54587	0.564159	2.38043	7.75126	1.41631	13.5487	7.368589999999999	4.77802	4.25149	8.1992	3.5247599999999997	3.9001900000000003	14.3765	4.48692	3.1011900000000003	5.65448	9.4722	3.3357900000000003	2.6065099999999997	5.98664	8.58954	2.31582	3.49954	3.29711	4.68341	5.10194	1.7486	8.07997	3.37719	2.32805	4.31901	6.75966	12.0668	2.6061	3.14701	0.0	5.82699	2.94975	1.62101	3.46763	8.021230000000001	4.083019999999999	0.456754	12.7052	2.4786599999999996	4.63949	10.7684	5.92593	2.96622	4.2115800000000005	2.88135	13.7774	12.9957	14.9896	2.9917700000000003	6.447690000000001	5.62835	19.1984	1.57041	2.69698	4.211790000000001	21.3019	4.90119	8.863999999999999	5.4841	4.2419	5.29464	4.33979	3.08947	5.794230000000001	4.0988	6.330055	14.595665
S100A4	S100A4-004	1.39954	0.514221	1.86868	2.14299	1.1673200000000001	1.8747099999999999	1.60432	19.2262	1.66485	3.00208	1.0339200000000002	1.8353	1.9633599999999998	1.00335	0.661195	0.9502959999999999	0.957275	3.2175700000000003	1.6014899999999999	2.94358	0.880093	1.14839	1.86008	3.6330199999999997	2.55753	3.8977	2.04504	3.7003699999999995	1.13481	0.790683	0.892393	0.844258	2.16106	1.2032200000000002	2.46552	1.8053299999999999	1.7080799999999998	2.1036	1.2435200000000002	1.6758	0.217194	1.37042	1.5808200000000001	1.86011	1.47478	10.2979	1.43213	1.5357299999999998	1.7746099999999998	1.41655	1.64465	0.454096	2.45192	0.677195	2.62014	1.7679599999999998	0.449488	0.789036	2.7910000000000004	2.23353	1.5491	1.45195	3.11747	1.97335	1.5131299999999999	0.633716	1.49504	1.41167	0.8655930000000001	1.08141	0.8866430000000001	1.4169	1.34295	2.00623	8.55414	3.6448199999999997	1.12992	1.48145	1.26115	2.09438	0.786506	1.07931	1.22606	1.00545	1.4695200000000002	0.7588689999999999	0.516725	1.50065	5.03512	2.0979400000000004	1.6246200000000002	1.5145600000000001	1.7345099999999998	2.8913599999999997	1.62063	1.25553	0.625246	1.46386	2.31223	2.01162	1.65189	2.30416	1.6938400000000002	1.23181	3.22686	2.08373	2.8639200000000002	1.0311299999999999	4.43852	1.2214200000000002	2.18808	1.68472	2.22701	1.45787	0.915067	1.48929	1.1199700000000001	0.76517	1.997065	2.1443765
S100A3	S100A3-002	0.7729739999999999	0.31740999999999997	0.0	0.0	0.10557799999999999	0.0	1.16824	0.101101	0.688963	0.478142	0.0	0.0180233	0.0	0.0	0.0	0.0199857	0.0	0.539593	0.0688431	0.0	0.0	0.08163939999999999	1.0647799999999998e-08	0.47504700000000005	0.195665	0.8027489999999999	0.21100700000000003	0.338952	0.000459306	0.00557219	0.0415079	0.236777	0.060618	0.0	0.9395620000000001	0.0	0.182473	0.327481	0.0	0.130233	0.203097	0.09861	0.319648	0.0	0.0	1.40834	0.267828	0.257657	0.0564209	0.0246683	0.392131	0.612345	0.348456	0.0	0.8454649999999999	0.127707	0.217417	0.6867810000000001	0.22075300000000003	0.69191	0.0	0.0	1.4777	0.108714	0.94884	2.1074	1.57151	6.92382	0.0	0.217144	0.173556	0.0	0.462129	0.27932199999999996	0.49979399999999996	0.350588	0.0	0.70997	0.7304390000000001	0.70686	0.0	1.2488299999999999	0.0	0.0	0.337559	0.718122	0.38863400000000003	0.5087689999999999	0.756069	0.0	0.219755	0.377467	0.596144	0.8963040000000001	0.0	0.27707	0.108828	0.103131	0.562327	0.24999000000000002	0.0	0.0	0.0	0.0	0.342458	0.21030300000000002	0.394059	0.0	0.585292	0.151444	0.0761089	0.0	0.699738	0.0	0.120657	0.43439799999999995	0.35309	0.302768	0.3024715	0.611998
S100A3	S100A3-001	1.12083	0.301616	1.6503400000000001	0.89884	0.0	0.814562	4.15698	3.95011	0.772382	1.17336	0.840053	0.05198099999999999	0.643861	0.720363	2.22513	0.264239	0.331878	0.35712	0.30212	0.681345	0.505108	0.854771	0.17563399999999998	0.632352	0.49936499999999995	1.0636299999999999	0.486317	0.7088720000000001	1.2589	0.10864700000000001	0.417592	0.335296	0.057168899999999995	0.35389899999999996	2.5227	0.9165	0.275821	0.45716	0.971053	0.545359	0.0902877	0.151502	0.10471300000000001	0.40060999999999997	0.33532	3.7301300000000004	0.178963	0.15519000000000002	0.08816389999999999	0.08107919999999999	0.40018000000000004	0.7972560000000001	0.289472	0.354878	0.9834219999999999	0.12913	0.50041	0.833002	0.403902	0.468425	0.603958	0.46975600000000006	5.1445300000000005	0.364165	3.13103	2.19679	1.58546	13.6239	0.144708	0.509817	0.171974	0.122199	0.585796	0.416724	0.397555	0.323289	1.10037	0.420548	0.45083599999999996	0.895826	0.14185899999999999	1.2204700000000002	0.210856	0.447776	0.27974699999999997	1.57637	0.828851	0.7179300000000001	1.43513	0.08955239999999999	0.668651	0.145885	0.656045	1.94403	0.303865	0.305321	0.063922	0.0	1.22805	0.623207	1.54566	0.561656	0.8910969999999999	0.6340020000000001	4.77522	0.418278	0.41238100000000005	0.9639190000000001	1.35266	0.451035	0.18319000000000002	0.349952	1.3086799999999998	0.500396	0.0	0.321679	0.765688	0.257029	0.1248674	0.3607545
S100A2	S100A2-004	2.63954	4.21791	15.7981	2.09253	0.206406	12.5585	170.38400000000001	137.154	9.944180000000001	4.77717	9.879	0.016679	0.14263199999999998	1.59419	19.5008	3.8391599999999997	31.028000000000002	2.08656	4.017440000000001	3.75609	1.64167	2.58619	1.03324	42.398	8.754480000000001	71.945	15.1356	7.33965	4.22762	0.0	1.09684	0.24030700000000002	0.131495	4.16199	37.3379	59.9205	0.376896	1.19418	1.23539	10.7878	21.1769	0.178182	4.028630000000001	1.14805	0.983844	314.55400000000003	13.0435	1.55787	0.191678	1.09839	0.5374760000000001	14.2777	0.48074399999999995	7.5393300000000005	18.5038	1.9809400000000001	18.9778	5.997809999999999	0.550841	0.00330431	1.24328	0.79095	15.4932	6.5087	36.0587	7.03171	12.7763	8.65306	0.246815	0.0	5.23453	0.275321	1.5594700000000001	0.608128	114.73	33.6672	110.876	39.1113	30.3613	0.829807	3.11673	72.3259	3.8275699999999997	0.682929	0.06668660000000001	8.49254	2.30896	4.86814	423.461	0.191668	29.5734	0.565738	26.3751	3.52235	0.402456	29.0447	0.291583	13.7737	6.99609	28.6935	2.9778700000000002	0.448532	18.7389	0.766884	5.41443	0.31150700000000003	63.4899	2.29251	11.9796	0.9152610000000001	4.70158	0.233765	3.4436	1.41384	1.00635	1.46692	1.01725	0.921256	5.839325	0.441091
S100A2	S100A2-001	3.03076	1.13005	21.8027	1.23315	0.568813	11.2934	95.6271	75.4805	7.992780000000001	4.41252	9.83395	0.162167	1.60691	1.15129	11.5135	3.3481099999999997	15.912	0.964968	2.6905900000000003	5.6046	2.09341	2.75833	1.70954	19.3705	4.05757	29.0962	6.05679	3.06678	3.74166	0.390401	1.6077700000000001	0.7879430000000001	0.0	3.29894	26.7179	36.129	1.21828	2.56013	1.00352	7.84502	12.9143	0.423253	2.25653	2.16493	1.1636799999999998	139.33100000000002	12.7362	1.0028700000000002	0.130653	2.12045	1.76066	10.8453	0.43518199999999996	7.035480000000001	8.17066	1.75567	8.70439	4.82014	0.78555	1.49994	0.5622590000000001	2.48197	14.0258	3.49537	19.0951	7.1564	5.70425	10.0558	0.258411	0.876707	3.89946	0.703329	0.818064	0.5635399999999999	51.4803	16.0619	57.7639	20.3791	13.3479	0.8490559999999999	1.27627	42.5333	2.7892099999999997	2.04786	0.658826	6.18962	2.83423	6.8258399999999995	138.65	0.126416	8.19829	0.785832	12.2433	6.5061	0.680773	18.1009	0.447769	9.08377	5.7586699999999995	9.77303	2.7019599999999997	1.21238	18.5817	0.390289	9.575289999999999	0.749369	40.4507	3.0866	7.48367	0.735079	3.36841	0.700132	3.72095	0.77044	0.507699	2.65916	2.41683	1.28405	3.413915	0.4665205
S100A2	S100A2-002	1.4421	3.16355	29.6967	2.12663	1.5478100000000001	5.96298	27.8273	26.309	0.0	0.0	9.12163	0.252911	2.88501	3.32977	0.0	6.90596	4.07575	2.30737	4.9653	5.51259	2.37133	1.95596	4.66299	10.2136	7.22365	11.0541	4.71769	2.70287	4.863180000000001	0.0	4.59315	0.0	0.104404	3.8662	23.5887	48.4502	1.7454	1.18161	1.6480099999999998	0.0	10.3824	0.874448	2.67814	1.87978	2.38522	27.7945	21.683000000000003	2.52263	0.0	2.74988	1.90677	2.03871	1.59532	3.71268	5.22387	1.7700799999999999	12.1536	0.0	0.9945870000000001	2.63897	0.0	3.2477400000000003	14.1096	12.1091	0.0	5.7714300000000005	3.00414	6.3375	0.517666	0.0	2.66437	0.0	0.0	1.1888	42.2412	2.6112	11.2469	21.5846	12.3868	0.661817	4.24167	19.1139	0.0	3.36409	0.0	0.0	4.60874	3.56175	16.179000000000002	0.196113	13.1479	1.39805	8.66095	4.1849099999999995	0.0	25.3942	0.377096	5.323230000000001	3.3011800000000004	3.95011	5.42739	0.0	8.55044	1.7339099999999998	9.02046	0.0	35.2534	3.03784	7.421239999999999	0.889775	4.53571	1.73718	2.96369	2.87679	0.0	3.85048	5.27839	0.629253	0.966125	0.689525
S100A2	S100A2-003	3.5693	1.58169	54.4632	2.45471	0.33297	51.6135	374.527	754.375	17.1487	7.015339999999999	18.7741	0.0	1.05663	3.07673	115.421	10.2936	42.6532	0.0	2.8650599999999997	5.24525	8.91911	4.51462	0.024692	109.95	11.5996	55.3996	20.0211	6.460780000000001	12.8118	0.0589029	3.44716	0.667244	0.0	4.16743	88.6752	45.5329	0.0	3.99569	1.9679400000000002	44.6343	27.4512	1.2310299999999998	1.90377	0.851326	3.91376	443.556	6.867369999999999	0.977979	0.149612	3.28775	0.0	27.2672	0.6359640000000001	9.65143	25.1161	4.28621	18.2737	11.1047	0.0	0.889656	2.0260700000000003	3.65879	12.6469	3.0662	47.4141	9.24217	12.4929	12.5786	0.576038	0.703818	8.0283	1.02114	1.7876599999999998	1.12827	89.9477	37.0828	196.702	24.6833	38.1613	0.634558	0.0110646	155.509	7.30775	0.8393780000000001	1.43341	10.4898	0.57896	8.33464	471.68199999999996	0.0	19.1788	0.0	28.7944	3.05213	1.35103	22.9485	0.0	12.9293	8.81269	25.8694	10.2383	2.6282	110.134	4.0534099999999995	11.6646	1.70291	54.3091	3.0244	7.64209	0.5249560000000001	3.9397599999999997	0.0	4.14513	0.0	1.78685	0.019324200000000003	0.0	1.3071700000000002	6.210945	0.603197
S100A2	S100A2-005	0.0	0.0	1.71485	0.23077899999999998	0.14746900000000002	0.402239	2.8378200000000002	4.8350800000000005	0.180514	0.446959	0.610833	0.041476	0.204381	0.0714242	0.0	0.198719	0.41908100000000004	0.2185	0.470743	0.426505	0.0	0.430432	0.0	1.68487	0.308605	6.69786	0.609641	0.293383	0.659808	0.254659	0.04796980000000001	0.23420100000000002	0.0	0.635067	2.26668	1.80414	0.101578	0.240037	0.0	0.796859	3.51612	0.0	0.0	0.305628	0.181774	6.82035	0.855442	0.21667399999999998	0.0	0.0753528	0.35825100000000004	0.38345100000000004	0.205625	0.7174560000000001	0.582548	0.0	3.32029	0.0789602	0.23371199999999998	0.371203	0.253936	0.0549846	1.38954	0.362319	0.384961	0.686566	0.54088	0.49842200000000003	0.29324	0.05463919999999999	0.21061	0.213534	0.43613100000000005	0.165526	7.840669999999999	1.1960600000000001	1.78325	2.65708	2.19481	0.24200500000000003	0.437856	2.23205	0.208623	0.27329499999999995	0.0657513	0.5487489999999999	0.21208200000000002	0.34323000000000004	12.5853	0.0	0.20616900000000002	0.0577398	0.336334	0.255447	0.0936629	0.6841010000000001	0.038907300000000006	0.141673	1.35616	7.6063	0.511117	0.0808331	0.807036	0.114027	0.572331	0.197382	0.603052	0.44887200000000005	0.6572020000000001	0.12366300000000001	1.2620200000000001	0.06617200000000001	0.235634	0.117978	0.0	0.46541499999999997	0.157708	0.0569183	0.190214	0.103251
S100A2	S100A2-006	0.0	0.369141	2.4889799999999997	0.0	0.0	0.9575469999999999	16.4287	15.2768	0.497533	0.11535699999999999	1.54819	0.0	0.248139	0.0	1.3322200000000002	0.506053	3.9468199999999998	0.21800100000000003	0.242127	0.0	0.0602867	0.293559	0.146007	5.1485	1.1464	4.31985	0.914177	0.425494	1.00054	0.0	0.19473900000000002	0.09335639999999999	0.039847900000000006	0.397597	5.921	4.12988	0.0	0.173165	0.105804	1.22274	2.57692	0.0	0.255092	0.28613	0.35485700000000003	31.0756	1.92995	0.42518	0.0	0.267974	0.20805700000000002	1.2027	0.0	0.56148	0.891951	0.458254	1.79037	0.0	0.29831599999999997	0.20415	0.0	0.268974	1.7609099999999998	0.397408	1.67975	1.39806	0.6849569999999999	0.52573	0.0	0.0	0.196248	0.0	0.0	0.0	8.64289	2.2027	13.7622	3.69675	2.38259	0.402345	0.292435	8.04117	0.282396	0.229553	0.0	0.934952	0.14712	0.117001	22.3347	0.0	2.00905	0.125506	0.549874	0.08950110000000001	0.0619677	2.53471	0.0	1.81394	0.802106	1.6726599999999998	0.311128	0.0	2.88503	0.437989	0.945868	0.0	5.51015	0.32283	1.09091	0.177744	0.476891	0.0	0.436201	0.283301	0.0	0.333716	0.553763	0.0	0.5492395	0.11059945
S100A16	S100A16-007	0.717659	0.0	0.0	1.2053200000000002	0.0	0.0	1.15374	0.0	1.8357900000000003	1.0645200000000001	1.33806	0.0	0.0	0.0	0.0	0.0	0.0	1.14733	0.345821	0.0	0.0	0.0	0.835031	0.521038	1.31105	0.29328899999999997	0.662175	2.40388	0.215714	0.868714	0.0	0.0	0.00017533299999999998	1.22282	0.727433	1.61303	0.344625	0.656519	2.94232	0.0	1.08958	0.821958	0.0	0.0	0.937039	2.94456	0.0	0.0	0.257372	0.0	1.3683	1.04962	1.21174	1.44177	2.32936	0.0	0.483338	0.0	0.0	1.7350599999999998	0.790622	0.0	1.4926	7.028339999999999	1.6154	0.0	1.2912700000000001	0.927858	0.0	0.0	2.7991599999999996	1.02272	3.7097099999999997e-07	0.556215	0.565064	1.5150700000000001	0.0	0.422105	1.72645	75.4684	0.721164	1.11445	1.00384	0.461025	0.0	1.4532	0.730302	1.2486700000000002	0.46817	0.42148800000000003	1.31979	0.0	1.05061	2.23972	0.0	0.0	1.7708	0.0	0.0	1.8398	0.0	0.625788	0.0	0.0	0.0	1.0304200000000001	2.5171099999999997	0.662641	0.0	0.0	0.0	0.5423859999999999	0.0	0.0	0.0	0.53608	0.0	0.715533	0.0	0.96456
S100A16	S100A16-008	0.0	0.0	0.0	0.47471599999999997	0.0	0.0	0.14566300000000001	0.0	0.5500470000000001	0.23662399999999997	0.0	0.0	0.0	0.0	0.0	0.0	0.188254	0.0	0.13534200000000002	0.169074	0.0	0.0	0.0	0.0	0.0	0.475326	0.0	0.142453	0.316643	0.0	0.0	0.0	0.0	0.0	0.0846828	0.215256	0.11278800000000001	0.115825	0.41067200000000004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.269505	0.0	0.0	0.121868	0.391365	0.160822	0.0	0.26728	0.40120300000000003	0.0	0.15451800000000002	0.0	0.14893599999999999	0.39224499999999995	0.0	0.5151439999999999	0.0	0.174083	0.131096	0.143334	1.23761	0.400621	0.11988499999999999	0.11325999999999999	0.0	0.0	0.182476	0.0	0.0	0.0	0.22974099999999997	0.122965	7.55472	0.0	0.0	0.0	0.0	0.0	0.268007	0.353168	0.0	0.0	0.0	0.0	0.13053399999999998	0.11494700000000001	0.379205	0.106483	0.0	0.136829	0.0	0.0	0.0	0.0	0.0	0.45711899999999994	0.0	0.0	0.0	0.0	0.903301	0.0	0.0	0.172923	0.0	0.235616	0.283469	0.0	0.0	0.0	0.0	0.0763395	0.285892
S100A16	S100A16-010	5.06055	1.9065900000000002	0.931617	7.01289	0.887109	0.049969	0.779875	0.139512	11.4651	4.782769999999999	1.15399	0.5342979999999999	1.6674200000000001	0.506484	0.017201599999999997	0.40560999999999997	0.979251	2.0735099999999997	1.8489400000000002	2.32599	0.18582200000000001	1.04005	1.30053	1.87202	1.1970100000000001	1.8323200000000002	0.736517	8.4705	0.7512979999999999	0.8490840000000001	0.41299300000000005	0.727774	0.527936	1.2934700000000001	0.182134	0.843092	2.43485	4.22572	3.3990699999999996	0.032562799999999996	1.5897299999999999	1.89555	1.2530299999999999	5.62376	0.45414099999999996	3.01686	1.14342	4.50124	0.349912	0.562012	6.21782	29.5091	4.803	1.66382	10.8094	0.289957	1.5438399999999999	3.0039700000000003	4.264480000000001	8.41463	1.5391	1.74358	14.4623	1.64316	10.4551	12.3243	7.21042	19.6187	0.9524819999999999	3.0601700000000003	2.039	2.62771	0.615446	9.75661	1.26033	3.3823300000000005	0.27168600000000004	1.35625	1.86267	117.204	1.98485	1.26664	1.24722	2.31048	2.56508	13.7295	8.31141	4.28709	2.81432	0.747708	9.02984	2.51749	5.5145599999999995	6.6440600000000005	1.89295	0.772452	3.2955699999999997	0.8459610000000001	3.1250299999999998	3.00164	0.138844	1.89759	0.140693	0.37874	2.3407400000000003	3.5662199999999995	1.32694	3.4529099999999997	7.271	2.49758	2.61387	1.50548	4.97573	0.30344499999999996	0.703051	3.4103800000000004	4.11183	2.69319	1.456555	6.412805
