,dataset,feature,feature_importance
1480,Allen-dev-brain,"primary visual cortex (striate cortex, area V1/17)_2 yrs_F_12979",-0.00105639497208
1481,Allen-dev-brain,posteroventral (inferior) parietal cortex_2 yrs_F_12979,-0.000282278412043
1482,Allen-dev-brain,anterior (rostral) cingulate (medial prefrontal) cortex_2 yrs_F_12979,-0.000311591353687
1483,Allen-dev-brain,"inferolateral temporal cortex (area TEv, area 20)_2 yrs_F_12979",0.000181464289835
1484,Allen-dev-brain,posterior (caudal) superior temporal cortex (area 22c)_2 yrs_F_12979,5.05027594252e-05
1485,Allen-dev-brain,hippocampus (hippocampal formation)_2 yrs_F_12979,-0.000366652313538
1486,Allen-dev-brain,mediodorsal nucleus of thalamus_2 yrs_F_12979,-0.000336184946023
1487,Allen-dev-brain,striatum_3 yrs_F_12836,0.000295151890702
1488,Allen-dev-brain,amygdaloid complex_3 yrs_F_12836,0.000280748100926
1489,Allen-dev-brain,mediodorsal nucleus of thalamus_3 yrs_F_12836,0.000486432124589
1490,Allen-dev-brain,mediodorsal nucleus of thalamus_13 yrs_F_12831,-0.000349188115328
1491,Allen-dev-brain,hippocampus (hippocampal formation)_3 yrs_M_12980,-0.000315943363154
1492,Allen-dev-brain,hippocampus (hippocampal formation)_18 yrs_M_12984,-6.44002137894e-05
1493,Allen-dev-brain,amygdaloid complex_23 yrs_M_12300,-0.00115341373038
1494,Allen-dev-brain,hippocampus (hippocampal formation)_23 yrs_M_12300,-0.00103263092672
1495,Allen-dev-brain,mediodorsal nucleus of thalamus_23 yrs_M_12300,-0.0011422143483
1496,Allen-dev-brain,hippocampus (hippocampal formation)_13 yrs_F_12831,-0.000123071767675
1497,Allen-dev-brain,"primary motor cortex (area M1, area 4)_4 mos_M_12889",-0.000259847306658
1498,Allen-dev-brain,orbital frontal cortex_4 mos_M_12889,-0.000426755096295
1499,Allen-dev-brain,ventrolateral prefrontal cortex_4 mos_M_12889,-0.000260086099489
1500,Allen-dev-brain,amygdaloid complex_4 mos_M_12889,-0.00051374497667
1501,Allen-dev-brain,dorsolateral prefrontal cortex_4 mos_M_12889,-0.000189635723909
1502,Allen-dev-brain,posterior (caudal) superior temporal cortex (area 22c)_4 mos_M_12889,-0.000228556062709
1503,Allen-dev-brain,primary auditory cortex (core)_4 mos_M_12889,-0.000250133268244
1504,Allen-dev-brain,"inferolateral temporal cortex (area TEv, area 20)_4 mos_M_12889",-5.28159013687e-05
1505,Allen-dev-brain,posterior (caudal) superior temporal cortex (area 22c)_3 yrs_F_12836,-9.91224757087e-05
1506,Allen-dev-brain,"primary visual cortex (striate cortex, area V1/17)_3 yrs_F_12836",-8.88690664711e-05
1507,Allen-dev-brain,"inferolateral temporal cortex (area TEv, area 20)_3 yrs_F_12836",-2.11725667863e-05
1508,Allen-dev-brain,primary auditory cortex (core)_3 yrs_F_12836,0.000347354615885
1509,Allen-dev-brain,posteroventral (inferior) parietal cortex_3 yrs_F_12836,0.000174878578969
1510,Allen-dev-brain,ventrolateral prefrontal cortex_3 yrs_F_12836,4.95771081329e-05
1511,Allen-dev-brain,"primary motor cortex (area M1, area 4)_3 yrs_F_12836",5.81814784962e-05
1512,Allen-dev-brain,striatum_4 mos_M_12890,-0.000432283051969
1513,Allen-dev-brain,hippocampus (hippocampal formation)_4 mos_M_12890,-0.000697780120849
1514,Allen-dev-brain,amygdaloid complex_4 mos_M_12890,-0.000273477233797
1515,Allen-dev-brain,ventrolateral prefrontal cortex_35 pcw_F_12295,-0.000110473015671
1516,Allen-dev-brain,cerebellar cortex_35 pcw_F_12295,0.00103375411838
1517,Allen-dev-brain,primary auditory cortex (core)_37 pcw_M_263195015,0.00019602048269
1518,Allen-dev-brain,posteroventral (inferior) parietal cortex_37 pcw_M_263195015,0.000331806144641
1519,Allen-dev-brain,posterior (caudal) superior temporal cortex (area 22c)_37 pcw_M_263195015,0.000223216015421
1520,Allen-dev-brain,dorsolateral prefrontal cortex_37 pcw_M_263195015,0.000353611290897
1521,Allen-dev-brain,orbital frontal cortex_37 pcw_M_263195015,6.1540811838e-05
1522,Allen-dev-brain,anterior (rostral) cingulate (medial prefrontal) cortex_37 pcw_M_263195015,-0.000199160821985
1523,Allen-dev-brain,ventrolateral prefrontal cortex_37 pcw_M_263195015,0.000424931740975
1524,Allen-dev-brain,"inferolateral temporal cortex (area TEv, area 20)_37 pcw_M_263195015",0.000728511905741
1525,Allen-dev-brain,"primary visual cortex (striate cortex, area V1/17)_37 pcw_M_263195015",-7.41259780112e-05
1526,Allen-dev-brain,"primary somatosensory cortex (area S1, areas 3,1,2)_37 pcw_M_263195015",-0.000524659895058
1527,Allen-dev-brain,"primary motor cortex (area M1, area 4)_37 pcw_M_263195015",-0.000304591299485
1528,Allen-dev-brain,amygdaloid complex_37 pcw_M_263195015,-0.00110225354767
1529,Allen-dev-brain,striatum_37 pcw_M_263195015,-0.00125416082687
1530,Allen-dev-brain,hippocampus (hippocampal formation)_37 pcw_M_263195015,-0.00158364924389
1531,Allen-dev-brain,mediodorsal nucleus of thalamus_37 pcw_M_263195015,-0.00115950514793
1532,Allen-dev-brain,cerebellar cortex_37 pcw_M_263195015,0.0001910270841
1533,Allen-dev-brain,cerebellar cortex_16 pcw_M_12837,0.00189191847624
1534,Allen-dev-brain,cerebellar cortex_4 mos_M_12296,-0.00038988157134
1535,Allen-dev-brain,cerebellar cortex_4 mos_M_12890,-0.000122774931885
1536,Allen-dev-brain,cerebellar cortex_4 yrs_M_12298,-0.000115238839713
1537,Allen-dev-brain,cerebellar cortex_37 yrs_M_12303,-0.000611022390502
1538,Allen-dev-brain,cerebellar cortex_8 yrs_M_12841,-0.000483822914261
1539,Allen-dev-brain,cerebellar cortex_40 yrs_F_12304,-0.000970071272944
1540,Allen-dev-brain,cerebellar cortex_18 yrs_M_12984,-0.000291633297389
1541,Allen-dev-brain,cerebellar cortex_2 yrs_F_12979,-0.000789657630106
1542,Allen-dev-brain,cerebellar cortex_1 yrs_F_12830,-0.000121491355427
1543,Allen-dev-brain,cerebellar cortex_21 yrs_F_13057,0.000225925226267
1544,Allen-dev-brain,cerebellar cortex_11 yrs_F_12289,0.000860075139807
1545,Allen-dev-brain,cerebellar cortex_13 yrs_F_12831,0.000107606051489
1546,Allen-dev-brain,cerebellar cortex_15 yrs_M_12299,-0.000478791462323
1547,Allen-dev-brain,cerebellar cortex_23 yrs_M_12300,-0.000687943532444
1548,Allen-dev-brain,cerebellar cortex_19 yrs_F_12832,-0.000360309826133
1549,Allen-dev-brain,cerebellar cortex_36 yrs_M_12302,-0.000402043055913
1550,Allen-dev-brain,cerebellar cortex_30 yrs_F_12290,-0.000522061540898
1551,Allen-dev-brain,cerebellar cortex_3 yrs_F_12836,0.000831149222526
1552,Allen-dev-brain,cerebellar cortex_3 yrs_M_12980,0.000243148709952
1553,Allen-dev-brain,cerebellar cortex_8 yrs_M_12981,0.000771130242875
1554,Allen-dev-brain,cerebellar cortex_10 mos_M_12977,0.00171779724558
1555,Allen-dev-brain,dorsolateral prefrontal cortex_18 yrs_M_12984,0.000157574981415
1556,Allen-dev-brain,"inferolateral temporal cortex (area TEv, area 20)_23 yrs_M_12300",-0.000577076471477
1557,Allen-dev-brain,orbital frontal cortex_23 yrs_M_12300,-0.000779272624618
1558,Allen-dev-brain,posterior (caudal) superior temporal cortex (area 22c)_23 yrs_M_12300,-0.000778993046403
1559,Allen-dev-brain,ventrolateral prefrontal cortex_23 yrs_M_12300,-0.000731845487651
1560,Allen-dev-brain,anterior (rostral) cingulate (medial prefrontal) cortex_23 yrs_M_12300,-0.000712790682497
1561,Allen-dev-brain,"primary motor cortex (area M1, area 4)_23 yrs_M_12300",-0.000726894138686
1562,Allen-dev-brain,"primary somatosensory cortex (area S1, areas 3,1,2)_23 yrs_M_12300",-0.000771426365365
1563,Allen-dev-brain,posteroventral (inferior) parietal cortex_23 yrs_M_12300,-0.000637741408392
1564,Allen-dev-brain,primary auditory cortex (core)_23 yrs_M_12300,-0.000696743722753
1565,Allen-dev-brain,striatum_13 yrs_F_12831,0.000275718722702
1566,Allen-dev-brain,striatum_23 yrs_M_12300,-0.000640260409393
1567,Allen-dev-brain,striatum_19 yrs_F_12832,0.000171348855035
1568,Allen-dev-brain,striatum_36 yrs_M_12302,-5.54791277304e-06
1569,Allen-dev-brain,striatum_37 yrs_M_12303,0.000849311276056
1570,Allen-dev-brain,striatum_40 yrs_F_12304,0.000567296926077
1571,Allen-dev-brain,striatum_21 yrs_F_13057,-0.000533086283206
1572,Allen-dev-brain,mediodorsal nucleus of thalamus_40 yrs_F_12304,0.00073309013324
1573,Allen-dev-brain,posterior (caudal) superior temporal cortex (area 22c)_19 yrs_F_12832,-0.000497880165382
1574,Allen-dev-brain,dorsolateral prefrontal cortex_19 yrs_F_12832,-0.000292403030301
1575,Allen-dev-brain,orbital frontal cortex_19 yrs_F_12832,-0.000166168536069
1576,Allen-dev-brain,anterior (rostral) cingulate (medial prefrontal) cortex_19 yrs_F_12832,-0.00012665762828
1577,Allen-dev-brain,"inferolateral temporal cortex (area TEv, area 20)_19 yrs_F_12832",-0.000579019350866
1578,Allen-dev-brain,ventrolateral prefrontal cortex_19 yrs_F_12832,-0.000561013255712
1579,Allen-dev-brain,"primary motor cortex (area M1, area 4)_19 yrs_F_12832",-0.000329408970752
1580,Allen-dev-brain,posterior (caudal) superior temporal cortex (area 22c)_37 yrs_M_12303,-0.000296819781682
1581,Allen-dev-brain,"primary visual cortex (striate cortex, area V1/17)_19 yrs_F_12832",-0.000509126737399
1582,Allen-dev-brain,"primary visual cortex (striate cortex, area V1/17)_30 yrs_F_12290",-0.000457865454163
1583,Allen-dev-brain,"inferolateral temporal cortex (area TEv, area 20)_30 yrs_F_12290",-0.000325972622035
1584,Allen-dev-brain,anterior (rostral) cingulate (medial prefrontal) cortex_30 yrs_F_12290,-0.000336212902583
1585,Allen-dev-brain,orbital frontal cortex_30 yrs_F_12290,-0.000330131253615
1586,Allen-dev-brain,posteroventral (inferior) parietal cortex_30 yrs_F_12290,-0.000424450734387
1587,Allen-dev-brain,"primary somatosensory cortex (area S1, areas 3,1,2)_30 yrs_F_12290",-0.00051573437317
1588,Allen-dev-brain,"primary motor cortex (area M1, area 4)_30 yrs_F_12290",-0.000456570734401
1589,Allen-dev-brain,posterior (caudal) superior temporal cortex (area 22c)_30 yrs_F_12290,-0.000455070550792
1590,Allen-dev-brain,primary auditory cortex (core)_30 yrs_F_12290,-0.000442577949917
1591,Allen-dev-brain,ventrolateral prefrontal cortex_30 yrs_F_12290,-0.000350918212902
1592,Allen-dev-brain,amygdaloid complex_19 yrs_F_12832,-0.000182212644435
1593,Allen-dev-brain,hippocampus (hippocampal formation)_19 yrs_F_12832,-0.000584813080937
1594,Allen-dev-brain,hippocampus (hippocampal formation)_30 yrs_F_12290,-0.000489978056441
1595,Allen-dev-brain,dorsolateral prefrontal cortex_30 yrs_F_12290,-8.5814520349e-05
1596,Allen-dev-brain,amygdaloid complex_30 yrs_F_12290,5.46893976818e-05
1597,Allen-dev-brain,amygdaloid complex_36 yrs_M_12302,-0.000391534386449
1598,Allen-dev-brain,striatum_30 yrs_F_12290,0.000129215186592
1599,Allen-dev-brain,anterior (rostral) cingulate (medial prefrontal) cortex_13 yrs_F_12831,-0.000211204205856
1600,Allen-dev-brain,amygdaloid complex_13 yrs_F_12831,-0.000104058904807
1601,Allen-dev-brain,"primary visual cortex (striate cortex, area V1/17)_13 yrs_F_12831",-0.00017277665587
1602,Allen-dev-brain,posteroventral (inferior) parietal cortex_13 yrs_F_12831,-0.000429557728644
1603,Allen-dev-brain,orbital frontal cortex_13 yrs_F_12831,-0.000368002902941
1604,Allen-dev-brain,dorsolateral prefrontal cortex_13 yrs_F_12831,-0.000391127373508
1605,Allen-dev-brain,posterior (caudal) superior temporal cortex (area 22c)_13 yrs_F_12831,0.000146247619229
1606,Allen-dev-brain,"inferolateral temporal cortex (area TEv, area 20)_13 yrs_F_12831",-5.7130255734e-05
1607,Allen-dev-brain,ventrolateral prefrontal cortex_13 yrs_F_12831,-1.79760962559e-05
1608,Allen-dev-brain,primary auditory cortex (core)_13 yrs_F_12831,-9.10388227587e-05
1609,Allen-dev-brain,"primary somatosensory cortex (area S1, areas 3,1,2)_13 yrs_F_12831",-0.000317068317496
1610,Allen-dev-brain,"primary motor cortex (area M1, area 4)_13 yrs_F_12831",-0.000325152240352
1611,Allen-dev-brain,"primary motor cortex (area M1, area 4)_36 yrs_M_12302",-0.00068636965098
1612,Allen-dev-brain,anterior (rostral) cingulate (medial prefrontal) cortex_36 yrs_M_12302,-0.000492122591403
1613,Allen-dev-brain,posterior (caudal) superior temporal cortex (area 22c)_36 yrs_M_12302,-0.000574090195871
1614,Allen-dev-brain,"primary visual cortex (striate cortex, area V1/17)_36 yrs_M_12302",-0.000542557056926
1615,Allen-dev-brain,posteroventral (inferior) parietal cortex_36 yrs_M_12302,-0.000635627624344
1616,Allen-dev-brain,"primary somatosensory cortex (area S1, areas 3,1,2)_36 yrs_M_12302",-0.000418144270998
1617,Allen-dev-brain,orbital frontal cortex_36 yrs_M_12302,-0.000353445668327
1618,Allen-dev-brain,ventrolateral prefrontal cortex_36 yrs_M_12302,-0.000528257401307
1619,Allen-dev-brain,primary auditory cortex (core)_36 yrs_M_12302,-0.000685675743127
1620,Allen-dev-brain,"primary somatosensory cortex (area S1, areas 3,1,2)_37 yrs_M_12303",-0.000104645875278
1621,Allen-dev-brain,ventrolateral prefrontal cortex_37 yrs_M_12303,-0.000173686203988
1622,Allen-dev-brain,"primary motor cortex (area M1, area 4)_37 yrs_M_12303",-0.000307009955084
1623,Allen-dev-brain,orbital frontal cortex_37 yrs_M_12303,-0.000203406528705
1624,Allen-dev-brain,"primary visual cortex (striate cortex, area V1/17)_37 yrs_M_12303",5.24768746332e-05
1625,Allen-dev-brain,amygdaloid complex_37 yrs_M_12303,0.000284335960496
1626,Allen-dev-brain,hippocampus (hippocampal formation)_37 yrs_M_12303,0.000233505043816
1627,Allen-dev-brain,dorsolateral prefrontal cortex_37 yrs_M_12303,0.000633945110246
1628,Allen-dev-brain,"inferolateral temporal cortex (area TEv, area 20)_37 yrs_M_12303",0.00089301811111
1629,Allen-dev-brain,anterior (rostral) cingulate (medial prefrontal) cortex_37 yrs_M_12303,0.00146808551955
1630,Allen-dev-brain,hippocampus (hippocampal formation)_36 yrs_M_12302,-0.00017990815355
1631,Allen-dev-brain,posterior (caudal) superior temporal cortex (area 22c)_4 mos_M_12296,0.000825987138624
1632,Allen-dev-brain,"inferolateral temporal cortex (area TEv, area 20)_4 mos_M_12296",0.00134859608151
1633,Allen-dev-brain,anterior (rostral) cingulate (medial prefrontal) cortex_4 mos_M_12296,0.000889861072302
1634,Allen-dev-brain,"primary visual cortex (striate cortex, area V1/17)_4 mos_M_12296",-0.000188020915449
1635,Allen-dev-brain,"primary motor cortex (area M1, area 4)_1 yrs_F_12830",-0.000446371199067
1636,Allen-dev-brain,dorsolateral prefrontal cortex_1 yrs_F_12830,-0.000440308977607
1637,Allen-dev-brain,posterior (caudal) superior temporal cortex (area 22c)_1 yrs_F_12830,-0.000186243252835
1638,Allen-dev-brain,ventrolateral prefrontal cortex_1 yrs_F_12830,-0.000314854113128
1639,Allen-dev-brain,"primary somatosensory cortex (area S1, areas 3,1,2)_1 yrs_F_12830",-0.000368095898976
1640,Allen-dev-brain,primary auditory cortex (core)_1 yrs_F_12830,-0.000290572483523
1641,Allen-dev-brain,"inferolateral temporal cortex (area TEv, area 20)_1 yrs_F_12830",-0.000261187109279
1642,Allen-dev-brain,posteroventral (inferior) parietal cortex_1 yrs_F_12830,-0.000250317387629
1643,Allen-dev-brain,"primary visual cortex (striate cortex, area V1/17)_1 yrs_F_12830",-0.000386097420263
1644,Allen-dev-brain,anterior (rostral) cingulate (medial prefrontal) cortex_1 yrs_F_12830,-0.000338336296196
1645,Allen-dev-brain,orbital frontal cortex_1 yrs_F_12830,-0.000511191793813
1646,Allen-dev-brain,amygdaloid complex_1 yrs_F_12830,-0.000558807350117
1647,Allen-dev-brain,hippocampus (hippocampal formation)_1 yrs_F_12830,-0.00018667091488
1648,Allen-dev-brain,ventrolateral prefrontal cortex_11 yrs_F_12289,-0.000173839751229
1649,Allen-dev-brain,dorsolateral prefrontal cortex_11 yrs_F_12289,-0.000160462282274
1650,Allen-dev-brain,"primary motor cortex (area M1, area 4)_11 yrs_F_12289",-0.000201690827745
1651,Allen-dev-brain,anterior (rostral) cingulate (medial prefrontal) cortex_11 yrs_F_12289,9.63057575808e-05
1652,Allen-dev-brain,posteroventral (inferior) parietal cortex_11 yrs_F_12289,-3.32023319236e-05
1653,Allen-dev-brain,"primary somatosensory cortex (area S1, areas 3,1,2)_11 yrs_F_12289",-4.14667585558e-05
1654,Allen-dev-brain,orbital frontal cortex_11 yrs_F_12289,-7.46130221094e-05
1655,Allen-dev-brain,primary auditory cortex (core)_11 yrs_F_12289,0.000341413262865
1656,Allen-dev-brain,"primary visual cortex (striate cortex, area V1/17)_11 yrs_F_12289",-0.000119000751621
1657,Allen-dev-brain,"inferolateral temporal cortex (area TEv, area 20)_11 yrs_F_12289",-0.000102592869345
1658,Allen-dev-brain,hippocampus (hippocampal formation)_11 yrs_F_12289,-3.43576583132e-05
1659,Allen-dev-brain,posterior (caudal) superior temporal cortex (area 22c)_11 yrs_F_12289,-0.00032851941439
1660,Allen-dev-brain,amygdaloid complex_11 yrs_F_12289,0.000323233776775
1661,Allen-dev-brain,posteroventral (inferior) parietal cortex_15 yrs_M_12299,-6.08356701699e-05
1662,Allen-dev-brain,posterior (caudal) superior temporal cortex (area 22c)_15 yrs_M_12299,-7.23390877659e-05
1663,Allen-dev-brain,"inferolateral temporal cortex (area TEv, area 20)_15 yrs_M_12299",-0.000193544863429
1664,Allen-dev-brain,amygdaloid complex_15 yrs_M_12299,6.2810115192e-05
1665,Allen-dev-brain,"primary somatosensory cortex (area S1, areas 3,1,2)_19 yrs_F_12832",-0.00013712282412
1666,Allen-dev-brain,posteroventral (inferior) parietal cortex_19 yrs_F_12832,-2.14349042699e-05
1667,Allen-dev-brain,primary auditory cortex (core)_19 yrs_F_12832,-9.02956189878e-05
1668,Allen-dev-brain,dorsolateral prefrontal cortex_36 yrs_M_12302,-0.000472252914109
1669,Allen-dev-brain,primary auditory cortex (core)_37 yrs_M_12303,0.000275205930873
1670,Allen-dev-brain,"inferolateral temporal cortex (area TEv, area 20)_36 yrs_M_12302",-0.000457074517734
1671,Allen-dev-brain,posteroventral (inferior) parietal cortex_37 yrs_M_12303,-7.2652389115e-06
1672,Allen-dev-brain,anterior (rostral) cingulate (medial prefrontal) cortex_21 yrs_F_13057,-0.000299850448789
1673,Allen-dev-brain,dorsolateral prefrontal cortex_21 yrs_F_13057,1.1243741336e-05
1674,Allen-dev-brain,amygdaloid complex_21 yrs_F_13057,-0.000195127296507
1675,Allen-dev-brain,"inferolateral temporal cortex (area TEv, area 20)_21 yrs_F_13057",2.01018066242e-05
1676,Allen-dev-brain,primary auditory cortex (core)_21 yrs_F_13057,-4.22776950353e-05
1677,Allen-dev-brain,orbital frontal cortex_21 yrs_F_13057,-0.000179218704548
1678,Allen-dev-brain,"primary motor cortex (area M1, area 4)_21 yrs_F_13057",-0.000336212518912
1679,Allen-dev-brain,"primary visual cortex (striate cortex, area V1/17)_21 yrs_F_13057",7.76797836425e-05
1680,Allen-dev-brain,"primary somatosensory cortex (area S1, areas 3,1,2)_21 yrs_F_13057",3.3900700081e-05
1681,Allen-dev-brain,posteroventral (inferior) parietal cortex_21 yrs_F_13057,-0.00024193198956
1682,Allen-dev-brain,posterior (caudal) superior temporal cortex (area 22c)_21 yrs_F_13057,-0.000143408431309
1683,Allen-dev-brain,ventrolateral prefrontal cortex_21 yrs_F_13057,-1.88133797454e-05
1684,Allen-dev-brain,"inferolateral temporal cortex (area TEv, area 20)_40 yrs_F_12304",0.000627353669338
1685,Allen-dev-brain,ventrolateral prefrontal cortex_40 yrs_F_12304,0.000461617174283
1686,Allen-dev-brain,orbital frontal cortex_40 yrs_F_12304,0.000530910551948
1687,Allen-dev-brain,posteroventral (inferior) parietal cortex_40 yrs_F_12304,0.000573402000333
1688,Allen-dev-brain,posterior (caudal) superior temporal cortex (area 22c)_40 yrs_F_12304,0.000370010598136
1689,Allen-dev-brain,"primary visual cortex (striate cortex, area V1/17)_40 yrs_F_12304",0.000544871598247
1690,Allen-dev-brain,hippocampus (hippocampal formation)_8 yrs_M_12981,-0.000440329868477
1691,Allen-dev-brain,hippocampus (hippocampal formation)_21 yrs_F_13057,3.59079482545e-05
1692,Allen-dev-brain,"inferolateral temporal cortex (area TEv, area 20)_8 yrs_M_12981",0.000714387297554
1693,Allen-dev-brain,anterior (rostral) cingulate (medial prefrontal) cortex_8 yrs_M_12981,0.000607909627368
1694,Allen-dev-brain,ventrolateral prefrontal cortex_8 yrs_M_12981,0.00013212550497
1695,Allen-dev-brain,posterior (caudal) superior temporal cortex (area 22c)_8 yrs_M_12981,0.000522378666012
1696,Allen-dev-brain,dorsolateral prefrontal cortex_8 yrs_M_12981,0.000479635983085
1697,Allen-dev-brain,primary auditory cortex (core)_8 yrs_M_12981,0.000237653133357
1698,Allen-dev-brain,posteroventral (inferior) parietal cortex_8 yrs_M_12981,0.00018558232202
1699,Allen-dev-brain,amygdaloid complex_8 yrs_M_12981,0.000499985783629
1700,Allen-dev-brain,"primary visual cortex (striate cortex, area V1/17)_8 yrs_M_12981",0.000361692794588
1701,Allen-dev-brain,mediodorsal nucleus of thalamus_4 mos_M_12296,0.000169873480212
1702,Allen-dev-brain,mediodorsal nucleus of thalamus_4 mos_M_12890,-3.77391241578e-05
1703,Allen-dev-brain,mediodorsal nucleus of thalamus_1 yrs_F_12830,3.35624734769e-05
1704,Allen-dev-brain,mediodorsal nucleus of thalamus_8 yrs_M_12841,0.000294971679391
1705,Allen-dev-brain,mediodorsal nucleus of thalamus_19 yrs_F_12832,-0.000352333605868
1706,Allen-dev-brain,mediodorsal nucleus of thalamus_37 yrs_M_12303,-3.26586038146e-05
1707,Allen-dev-brain,mediodorsal nucleus of thalamus_30 yrs_F_12290,-0.000198216966227
1708,Allen-dev-brain,mediodorsal nucleus of thalamus_36 yrs_M_12302,-0.000359002902194
1709,Allen-dev-brain,mediodorsal nucleus of thalamus_21 yrs_F_13057,-0.000146093966021
1710,Allen-dev-brain,mediodorsal nucleus of thalamus_10 mos_M_12977,-0.000348034521077
1711,Allen-dev-brain,mediodorsal nucleus of thalamus_4 yrs_M_12298,-0.000304896555162
1712,Allen-dev-brain,hippocampus (hippocampal formation)_4 mos_M_12296,-0.000260655996274
1713,Allen-dev-brain,amygdaloid complex_4 mos_M_12296,-0.000348086450764
1714,Allen-dev-brain,"primary motor cortex (area M1, area 4)_4 mos_M_12890",-0.000770223031719
1715,Allen-dev-brain,orbital frontal cortex_4 mos_M_12890,-0.000729991778511
1716,Allen-dev-brain,posterior (caudal) superior temporal cortex (area 22c)_4 mos_M_12890,-0.000396914567287
1717,Allen-dev-brain,primary auditory cortex (core)_4 mos_M_12890,-0.000419313789309
1718,Allen-dev-brain,anterior (rostral) cingulate (medial prefrontal) cortex_4 mos_M_12890,-0.000380563299591
1719,Allen-dev-brain,dorsolateral prefrontal cortex_4 mos_M_12890,-0.000321199328289
1720,Allen-dev-brain,ventrolateral prefrontal cortex_4 mos_M_12890,-0.000513402581504
1721,Allen-dev-brain,posteroventral (inferior) parietal cortex_4 mos_M_12890,-0.000424773956706
1722,Allen-dev-brain,"primary somatosensory cortex (area S1, areas 3,1,2)_4 mos_M_12890",-0.000437611748463
1723,Allen-dev-brain,"inferolateral temporal cortex (area TEv, area 20)_4 mos_M_12890",-0.000327883944063
1724,Allen-dev-brain,"primary visual cortex (striate cortex, area V1/17)_4 mos_M_12890",-0.000362826425166
1725,Allen-dev-brain,"primary somatosensory cortex (area S1, areas 3,1,2)_10 mos_M_12977",-0.000721543675294
1726,Allen-dev-brain,dorsolateral prefrontal cortex_10 mos_M_12977,-0.000760900331031
1727,Allen-dev-brain,posterior (caudal) superior temporal cortex (area 22c)_10 mos_M_12977,-0.000526559317718
1728,Allen-dev-brain,orbital frontal cortex_10 mos_M_12977,-0.000551057280639
1729,Allen-dev-brain,"inferolateral temporal cortex (area TEv, area 20)_10 mos_M_12977",-0.000517162921556
1730,Allen-dev-brain,posteroventral (inferior) parietal cortex_10 mos_M_12977,-0.000352762261062
1731,Allen-dev-brain,"primary visual cortex (striate cortex, area V1/17)_10 mos_M_12977",-0.000259166363712
1732,Allen-dev-brain,anterior (rostral) cingulate (medial prefrontal) cortex_10 mos_M_12977,-0.000308863466396
1733,Allen-dev-brain,striatum_4 mos_M_12296,-0.000263766151432
1734,Allen-dev-brain,striatum_1 yrs_F_12830,0.000146455784743
1735,Allen-dev-brain,amygdaloid complex_4 yrs_M_12298,-0.000270659244944
1736,Allen-dev-brain,dorsolateral prefrontal cortex_4 yrs_M_12298,-0.000346286660049
1737,Allen-dev-brain,ventrolateral prefrontal cortex_4 yrs_M_12298,-0.000220458345566
1738,Allen-dev-brain,posterior (caudal) superior temporal cortex (area 22c)_4 yrs_M_12298,-0.000422229945706
1739,Allen-dev-brain,amygdaloid complex_40 yrs_F_12304,0.000295800151299
1740,Allen-dev-brain,hippocampus (hippocampal formation)_40 yrs_F_12304,2.03999710505e-05
1741,Allen-dev-brain,dorsolateral prefrontal cortex_40 yrs_F_12304,0.000164029623106
1742,Allen-dev-brain,"primary somatosensory cortex (area S1, areas 3,1,2)_40 yrs_F_12304",0.000161401800467
1743,Allen-dev-brain,primary auditory cortex (core)_40 yrs_F_12304,0.000544529783529
1744,Allen-dev-brain,"primary motor cortex (area M1, area 4)_40 yrs_F_12304",0.000797023691444
1745,Allen-dev-brain,"inferolateral temporal cortex (area TEv, area 20)_8 yrs_M_12841",-9.08247639958e-05
1746,Allen-dev-brain,"primary somatosensory cortex (area S1, areas 3,1,2)_8 yrs_M_12841",-0.000505038439968
1747,Allen-dev-brain,primary auditory cortex (core)_8 yrs_M_12841,-0.000468314073475
1748,Allen-dev-brain,"primary motor cortex (area M1, area 4)_8 yrs_M_12841",-0.000457738337385
1749,Allen-dev-brain,posterior (caudal) superior temporal cortex (area 22c)_8 yrs_M_12841,-0.00027558846799
1750,Allen-dev-brain,posteroventral (inferior) parietal cortex_8 yrs_M_12841,-0.000772595128006
1751,Allen-dev-brain,ventrolateral prefrontal cortex_8 yrs_M_12841,4.40167979798e-05
1752,Allen-dev-brain,"primary visual cortex (striate cortex, area V1/17)_8 yrs_M_12841",-0.000329387265413
1753,Allen-dev-brain,anterior (rostral) cingulate (medial prefrontal) cortex_8 yrs_M_12841,-0.00034044827343
1754,Allen-dev-brain,dorsolateral prefrontal cortex_8 yrs_M_12841,0.000192110951572
1755,Allen-dev-brain,orbital frontal cortex_8 yrs_M_12841,-0.000129760965055
1756,Allen-dev-brain,striatum_4 yrs_M_12298,0.000231324978149
1757,Allen-dev-brain,striatum_8 yrs_M_12841,0.000396341943695
1758,Allen-dev-brain,hippocampus (hippocampal formation)_8 yrs_M_12841,0.000123433613462
1759,Allen-dev-brain,amygdaloid complex_8 yrs_M_12841,0.000387367870085
1760,Allen-dev-brain,occipital neocortex_8 pcw_M_13058,-0.000185485850778
1761,Allen-dev-brain,anterior (rostral) cingulate (medial prefrontal) cortex_8 pcw_M_13058,-0.000311810328058
1762,Allen-dev-brain,dorsolateral prefrontal cortex_8 pcw_M_13058,-0.000336868738865
1763,Allen-dev-brain,ventrolateral prefrontal cortex_8 pcw_M_13058,7.96666831716e-05
1764,Allen-dev-brain,hippocampus (hippocampal formation)_8 pcw_M_13058,-0.000621016947835
